1.85	0.0172699	0.003417967	-0.98696292	-0.023342614	-0.00662602	0.08406812
1.9	0.006723024	0.012606811	-0.98676454	-0.034400224	0.004543272	0.004967564
1.95	0.016613768	0.032348631	-0.98715822	-0.002621842	-0.004642562	-0.042394088
2	0.013418578	0.039755253	-0.98776246	0.002345787	-0.005851436	-0.045406588
2.05	0.006655884	0.05395203	-0.98737182	0.000963934	-0.002806244	-0.1030145
2.1	-0.000726318	0.088168334	-0.9895355	0.006443694	-0.00619926	-0.188647108
2.15	0.011358644	0.10137329	-0.9903015	0.012958304	-0.018304914	-0.185270753
2.2	0.028598024	0.111062614	-0.99050902	-0.006130778	-0.017137695	-0.210131141
2.25	0.029464724	0.117456034	-0.98990782	-0.014267576	-0.018617753	-0.161143671
2.3	0.034942628	0.12645567	-0.99069214	-0.023408446	-0.018506627	-0.120245761
2.35	0.027304078	0.10621947	-0.98932802	-0.018727695	-0.013885684	-0.031327389
2.4	0.027819824	0.091821276	-0.98835756	-0.030581451	-0.010442552	-0.0172481
2.45	0.02355957	0.063668818	-0.9877533	-0.029593003	-0.010117017	0.018392734
2.5	0.018307494	0.046450808	-0.98776552	-0.000575503	-0.021234723	0.073521404
2.55	0.01887207	0.026049805	-0.98816224	0.005220462	-0.017555691	0.084461411
2.6	0.018096924	0.017016602	-0.98677674	0.006899871	-0.017945505	0.06734481
2.65	0.017236328	0.013674927	-0.98676454	0.014870356	-0.016404847	0.052131743
2.7	0.019113158	0.017733765	-0.98794558	0.019129721	-0.016435548	0.047990189
2.75	0.017703246	0.006314087	-0.98813784	-0.000795967	-0.000723422	-0.000799512
2.8	0.015283202	0.00552063	-0.98775942	0.000413602	-0.000955327	-0.000332148
2.85	0.014859008	0.004937744	-0.98874514	-7.25502E-05	-0.000718841	-0.000332797
2.9	0.014797974	0.003979492	-0.98797608	-0.001034599	0.000226777	-0.000792357
2.95	0.0142334	0.003561401	-0.98894044	-0.003020992	-0.000272258	0.00056557
3	0.015213014	0.003387451	-0.98795166	-0.004010891	-0.003631946	0.001208911
3.05	0.014819338	0.003384399	-0.98796082	-0.005234489	-0.004854036	0.00140758
3.1	0.014620974	0.003582764	-0.98776856	-0.005946058	-0.005845613	0.000685694
3.15	0.01445923	0.004153442	-0.9889435	-0.006432611	-0.006592478	0.000661333
3.2	0.013858034	0.004547119	-0.9881836	-0.005468953	-0.006110961	0.001133661
3.25	0.012899782	0.005105591	-0.98919068	-0.002556835	-0.002294164	0.001646991
3.3	0.013687134	0.004922485	-0.98916626	-0.000288158	-0.000411589	-0.001100073
3.35	0.013494872	0.005111694	-0.9891754	-0.001556925	-0.00039665	0.000743886
3.4	0.013275146	0.004525757	-0.98878782	-0.000842416	-0.001579114	0.001431125
3.45	0.014279174	0.005123901	-0.98876952	-0.000277015	-0.004697406	-0.001370758
3.5	0.014245606	0.004150391	-0.98837586	-0.003958639	-0.007074487	-0.000487306
3.55	0.014447022	0.004550171	-0.98798524	-0.004006794	-0.008485653	0.001350567
3.6	0.015249634	0.004751587	-0.98835146	-0.004747031	-0.006610683	0.001580383
3.65	0.015856934	0.00534668	-0.98833926	-0.003997406	-0.006169822	0.00087991
3.7	0.015979004	0.003604126	-0.98696292	-0.003511489	-0.004771032	0.000880805
3.75	0.01619873	0.004394531	-0.98676454	-0.000785559	-0.003875414	-0.000738469
3.8	0.016217042	0.004779053	-0.98715822	0.001363398	-0.000571304	0.000900212
3.85	0.01543274	0.00456543	-0.98776246	0.005055176	-0.00201978	-0.000257876
3.9	0.015420532	0.004373169	-0.98737182	0.004549809	-0.001565488	0.000422031
3.95	0.014697266	0.00531311	-0.9895355	0.004543521	0.000551591	0.00065709
4	0.014898682	0.004916382	-0.9903015	0.004300651	0.000539702	0.000648425
4.05	0.014297486	0.004705811	-0.99050902	0.001668839	-0.002341979	-0.00079058
4.1	0.013705446	0.004504395	-0.9907135	-0.000032873	-0.002827467	-0.000582953
4.15	0.013726808	0.004296875	-0.99187928	-0.001698635	-0.003076022	-0.001754254
4.2	0.013684082	0.003924561	-0.9903229	-0.002691353	-0.002583022	-0.000372262
4.25	0.013287354	0.004312134	-0.98995058	-0.002214699	-0.001613639	0.000790865
4.3	0.013275146	0.003924561	-0.98975526	-0.001456133	-0.003748931	0.000540052
4.35	0.01425476	0.004736328	-0.9883789	-0.001946062	-0.001117676	0.001251073
4.4	0.0128479	0.004528809	-0.98783264	2.40572E-05	-0.001106829	0.001257847
4.45	0.012869262	0.00491333	-0.98841856	0.002505986	-0.001577878	0.000338093
4.5	0.013674926	0.005111694	-0.98878782	0.002078948	-0.001583787	-0.001287717
4.55	0.0140625	0.004727173	-0.98877256	0.001140275	0.001265757	-0.002425879
4.6	0.014678956	0.004718017	-0.98992004	0.003636952	-0.002302526	-0.003836226
4.65	0.015469362	0.00453186	-0.98989868	0.003154343	-0.003002453	-0.003386033
4.7	0.015649416	0.004150391	-0.98911134	0.000978595	-0.002052642	-0.003853943
4.75	0.015045168	0.003955078	-0.98952638	0.001889625	-0.002728728	-0.00085011
4.8	0.01527405	0.004736328	-0.98993226	0.002375713	-0.004378331	-0.000171278
4.85	0.014257814	0.004141236	-0.98917236	0.00071067	-0.002484985	-0.001553085
4.9	0.014657594	0.004144287	-0.9891754	0.001441343	0.001098741	-0.001056814
4.95	0.014468386	0.005130005	-0.98878782	0.001963193	0.000149548	-0.001759701
5	0.015069582	0.005328369	-0.98876952	0.00110663	-0.000123122	-0.005933531
5.05	0.015252686	0.005334473	-0.98837586	0.000889865	-0.000833255	-0.006407253
5.1	0.015066528	0.005722046	-0.98798524	0.002541149	0.001580669	-0.003834364
5.15	0.015097046	0.006896973	-0.98835146	0.002087025	-0.001042298	-0.004787943
5.2	0.01489563	0.006298828	-0.98833926	0.002332941	-0.003647814	-0.004350702
5.25	0.015078736	0.005517578	-0.98696292	0.00155907	-0.005526292	-0.002292709
5.3	0.014471436	0.004727173	-0.98676454	0.000319085	-0.004563977	-0.001366836
5.35	0.014450074	0.004147339	-0.98715822	-0.001637768	-0.006932901	-0.000707926
5.4	0.014038086	0.002957153	-0.98698122	-0.000959123	-0.004284982	0.001630693
5.45	0.015048218	0.002761841	-0.98836976	-0.002461892	-0.002602484	0.003255794
5.5	0.014645386	0.002761841	-0.98917846	-0.001514924	0.001221859	0.004451107
5.55	0.013656617	0.002551269	-0.98936462	-0.001246318	0.000744343	0.003752534
5.6	0.013659669	0.003140259	-0.9891754	-0.002683513	-0.001170078	0.002801556
5.65	0.013833619	0.00375061	-0.98878782	-0.004345426	-0.003805149	0.001148675
5.7	0.012576295	0.00378418	-0.98876952	0.007993123	-0.001134228	0.00494332
5.75	0.011627197	0.004144287	-0.98837586	0.004373847	-0.003770044	0.0035109
5.8	0.016616822	0.020816039	-0.98798524	0.007320292	-0.009161412	0.012039225
5.85	0.009573366	0.05714417	-0.98835146	0.008132017	-0.01282901	0.027281416
5.9	-0.001937864	0.09972534	-0.98833926	0.007198882	-0.007115864	0.080083127
5.95	-0.014999388	0.120046994	-0.98696292	-0.004898876	-0.005724498	0.076556015
6	-0.034201048	0.131408688	-0.98676454	-0.01172576	0.002762612	0.067337806
6.05	-0.016293324	0.1435669	-0.98715822	-0.013527694	0.007153521	0.025485492
6.1	-0.004675282	0.116696166	-0.98776246	0.000549121	0.01315377	0.00108962
6.15	0.020733654	0.08970948	-0.98737182	-0.001931032	0.00822835	-0.09707708
6.2	0.008709722	0.09064942	-0.9895355	0.000241723	-0.001745252	-0.0686957
6.25	0.022482306	0.1039978	-0.98972472	0.000519575	-0.012683562	-0.015112722
6.3	-0.002050785	0.075711049	-0.99071348	-0.010884619	-0.03759585	0.074142978
6.35	-0.027566533	0.061535635	-0.99033506	-0.038982719	-0.0330027	0.1392786
6.4	-0.040661627	0.032565297	-0.99112242	-0.030655245	-0.036781366	0.22004302
6.45	-0.000167847	0.018331901	-0.9891754	-0.031646172	-0.022117216	0.183843482
6.5	0.006249999	-0.015051269	-0.98878782	-0.011561974	-0.021326894	0.162674742
6.55	0.007885741	0.00045166	-0.98876952	-0.007721478	0.019039864	0.073054282
6.6	0.030767821	-0.002990724	-0.98837586	0.01036664	0.009446134	0.035583348
6.65	0.023806763	0.005560302	-0.98798524	0.011132624	0.021890602	0.043104668
6.7	0.007904054	-0.010354616	-0.98835146	0.014335816	0.010646196	0.114980266
6.75	0.012036134	-0.003793336	-0.98833926	0.015995208	0.00852327	0.116821146
6.8	0.015753174	-0.027386476	-0.98696292	0.023601308	-0.025660748	0.125114206
6.85	0.002438354	-0.053173824	-0.98676454	0.030326222	-0.030794476	0.05638418
6.9	0.004992675	-0.109286486	-0.98715822	0.029461436	-0.044185018	-0.02935394
6.95	0.01092224	-0.136859112	-0.98776246	0.019726488	-0.04121824	-0.1483163
7	0.009756468	-0.143908672	-0.98737182	-0.002091232	-0.04090781	-0.21692834
7.05	0.010113524	-0.133544902	-0.9895355	0.008831524	-0.04308195	-0.22360214
7.1	0.018658447	-0.099389634	-0.9903015	-0.000357647	-0.040711244	-0.171806408
7.15	0.020520019	-0.03869018	-0.99050902	-0.004893478	-0.033663282	-0.129891783
7.2	0.014154052	-0.00248413	-0.99074096	0.003159276	-0.030540842	-0.075443918
7.25	0.009564209	0.006692505	-0.991568	0.012727847	-0.025612458	-0.032077631
7.3	0.004711914	0.004257202	-0.9904419	0.002082019	-0.00272488	0.000464569
7.35	0.006524658	0.003063965	-0.98950806	0.000670131	0.002252826	-0.001580594
7.4	0.006939697	0.004046631	-0.99031066	-0.001024323	0.002008822	-0.002055124
7.45	0.007336426	0.004650879	-0.98972166	-0.002986955	0.00153472	-0.001607712
7.5	0.007736206	0.004855347	-0.98951718	-0.003506084	0.00273564	-0.000442945
7.55	0.008309937	0.004672241	-0.98891904	-0.003538104	0.00488956	0.000733216
7.6	0.00854187	0.005847168	-0.9889221	-0.003578267	0.008949485	0.002157995
7.65	0.009512329	0.005471802	-0.9883148	-0.001882548	0.008719442	0.002627983
7.7	0.009729003	0.005856323	-0.98870238	-0.000411803	0.007769148	0.002395999
7.75	0.009735107	0.006445312	-0.98851318	0.000858553	0.006803432	0.000543117
7.8	0.00977478	0.007214355	-0.9894867	0.000155262	0.002510332	-0.000425408
7.85	0.009371948	0.006420898	-0.99007262	0.000195725	-0.001309989	-0.001848301
7.9	0.008166504	0.005825806	-0.98990172	0.000167837	-0.004869417	-0.000723969
7.95	0.008694457	0.004879761	-0.9879364	0.000674778	-0.0053511	-0.001419761
8	0.009048461	0.003720093	-0.9871399	0.001382163	-0.005817818	-0.00049463
8.05	0.009997558	0.003359986	-0.98555908	0.001163601	-0.002956041	-0.001175506
8.1	0.011172486	0.00357666	-0.98475342	0.001420212	0.0001486	-0.001388721
8.150001	0.011788941	0.004159546	-0.98532716	0.001153928	0.000647057	-0.000240263
8.2	0.011428834	0.004730225	-0.98631286	-0.00126901	-0.000774343	-0.000509445
8.25	0.011071779	0.004904175	-0.9878784	-0.002423558	-0.001258365	-0.002614095
8.3	0.010278321	0.004299927	-0.98848266	-0.002452986	-0.003389653	-0.001476792
8.35	0.008724976	0.004660034	-0.98950196	-0.00175065	-0.005519802	-0.000335418
8.400001	0.008917236	0.004272461	-0.9894928	-0.001239126	-0.004575111	-0.001249607
8.45	0.008743286	0.004449463	-0.99047242	0.000673526	-0.003131317	0.000162261
8.5	0.008560181	0.004437256	-0.99105836	0.001063142	-0.00476314	0.003851544
8.55	0.007580566	0.005218506	-0.9906952	0.002104861	-0.002642282	0.001331194
8.6	0.008563232	0.004641724	-0.9910492	0.002152895	-0.001230636	-0.000506893
8.650001	0.007556152	0.0050354	-0.98991394	0.002884754	-0.001705024	-0.000507238
8.7	0.007159424	0.005236816	-0.98953552	0.002159364	-0.002421863	-0.000749238
8.75	0.006729126	0.00545044	-0.98779906	0.000725012	-0.000768343	-0.001899272
8.8	0.007711792	0.00506897	-0.98777158	0.000181082	-0.000988207	0.000178065
8.85	0.007089234	0.005084229	-0.98623044	-0.000143886	-0.000961441	0.003184249
8.900001	0.008108522	0.004885864	-0.98755796	-0.000357302	-0.000734463	0.002028018
8.95	0.008316041	0.004879761	-0.9881317	0.000154278	0.000209869	0.001113774
9	0.008139039	0.005062866	-0.98891906	0.003575529	0.00236993	0.001142026
9.05	0.007940675	0.004464722	-0.98969726	0.002634301	0.000468519	0.000183736
9.1	0.008374024	0.004840088	-0.99105224	0.001230321	-0.001917881	-0.001707087
9.150001	0.007144165	0.004647827	-0.98953246	-0.000267087	-0.003796775	-0.000123117
9.2	0.007513428	0.003875732	-0.98912962	-0.000274906	-0.006871944	0.000532732
9.25	0.007705689	0.00368042	-0.98912352	-0.002712522	-0.009017546	0.000499622
9.3	0.007122803	0.004852295	-0.9883728	-0.001463183	-0.007597632	-0.000637631
9.35	0.007299805	0.004663086	-0.98778686	0.00097273	-0.003785521	-0.000589609
9.400001	0.008300781	0.004666138	-0.98834534	0.003628816	-0.001154991	0.00037445
9.45	0.008496095	0.004470825	-0.98833924	0.003156742	0.001694201	-0.000296579
9.5	0.00848694	0.004476929	-0.98794862	0.002424747	0.001692979	-0.000300806
9.55	0.009298707	0.004281616	-0.98889466	0.002120697	-0.000666637	0.001989705
9.6	0.009503176	0.003887939	-0.98946534	0.001877264	-0.001380854	0.001981685
9.650001	0.009326174	0.004272461	-0.98986206	-0.000480732	-0.002601164	-0.001050596
9.7	0.008755494	0.005041504	-0.990271	-0.000235406	-0.004504137	-0.001066677
9.75	0.009738161	0.004864502	-0.99004822	0.001026761	-0.004039969	-0.002675213
9.8	0.009512331	0.004879761	-0.9888855	0.001504727	-0.000466251	-0.002408871
9.85	0.009295655	0.00508728	-0.98792114	0.000561366	-0.002857453	-0.003592789
9.900001	0.009451295	0.004321289	-0.98693544	0.000755284	-0.003077918	-0.001742828
9.95	0.009039307	0.003930664	-0.98655702	-0.001177867	-0.000250252	-0.002902831
10	0.008206177	0.002355957	-0.98656618	-0.00463857	-0.002162185	-0.001569099
10.05	0.009085083	0.00369873	-0.98908388	-0.000923917	-0.003538948	0.005131113
10.1	0.007745362	0.004244995	-0.99067996	-0.000227028	-0.004258351	0.006035908
10.15	0.007363892	0.003442383	-0.99223634	0.002690982	-0.005696773	0.006021065
10.2	0.006927491	0.003268433	-0.99049378	0.003841935	-0.008542838	0.008300029
10.25	0.006796265	0.004815674	-0.9916748	0.009192993	-0.008545341	0.008545553
10.3	0.005123901	0.002270508	-0.99053344	0.005460977	-0.009338459	0.001792124
10.35	0.006274414	0.000726318	-0.9902954	0.004233653	-0.008172184	0.001541189
10.4	0.005883789	0.001708984	-0.98877564	0.001784028	-0.004389602	0.001307188
10.45	0.006124878	0.001876831	-0.99071962	0.002540883	-0.002977613	0.000159223
10.5	0.006326294	0.00227356	-0.9905243	0.000814732	0.000579427	0.000397644
10.55	0.00473938	0.003250122	-0.98921204	0.000370734	0.003403324	-0.001677326
10.6	-0.008660889	0.007611083	-0.98824462	-0.004556618	0.006102646	0.008955562
10.65	-0.024526978	0.00644226	-0.99000852	-0.004544068	0.004020715	0.017251349
10.7	-0.048852534	0.009310912	-0.98951108	-0.005145712	0.002382604	0.04845469
10.75	-0.067156978	0.006359862	-0.9897888	-0.007088786	0.001175468	0.047962729
10.8	-0.081005854	0.010626219	-0.99563302	-0.014994234	-0.003896296	0.04230556
10.85	-0.090295396	0.006857299	-0.9917695	-0.0115087	0.001469906	0.05739948
10.9	-0.083636462	0.011953736	-0.98190928	-0.017806659	0.009756153	0.028047342
10.95	-0.06601867	0.013363648	-0.97911692	-0.018435759	0.007002646	-0.012487002
11	-0.053100578	0.01706543	-0.97841502	-0.00779679	-0.013578424	0.000328728
11.05	-0.050222772	0.008221436	-0.9740448	-0.001277304	-0.021159214	0.030137204
11.1	-0.022717286	0.01512146	-0.97828674	0.005070364	-0.012830086	-0.024830416
11.15	-0.01961975	0.01375122	-0.9869049	0.01654604	-0.016992664	0.011282014
11.2	-0.013821409	0.011331178	-0.9891754	0.017154625	-0.05682666	-0.028416342
11.25	-0.004046629	0.011270143	-0.98878782	0.018686119	-0.027791666	-0.058691978
11.3	0.018045047	0.018011475	-0.98876952	0.014306261	0.009571346	-0.114376978
11.35	0.019876101	0.003295899	-0.98837586	0.000993563	0.008280668	-0.127200338
11.4	0.027328493	0.002966309	-0.98798524	-0.007821363	-0.000899854	-0.171075728
11.45	0.046502688	-0.004733277	-0.98835146	-0.009955654	0.013695586	-0.164485208
11.5	0.063717662	-0.004589845	-0.98833926	-0.020890128	0.002448901	-0.147317834
11.55	0.03560792	-0.003082275	-0.98696292	-0.012335294	-0.031634125	-0.001137994
11.6	0.034066782	-0.001211547	-0.98676454	-0.005116239	-0.043360201	0.066807106
11.65	0.057794198	-0.002029419	-0.98715822	0.002556739	-0.039376667	0.081198166
11.7	0.06423341	0.009777833	-0.98776246	0.008974461	-0.003025223	0.096107446
11.75	0.06795959	0.009848024	-0.98737182	0.009662893	0.001518508	0.07045056
11.8	0.086880489	0.00947876	-0.9895355	-0.009665069	0.011722252	-0.06403302
11.85	0.083773799	0.019876098	-0.9903015	-0.001468211	-0.011055468	-0.086905084
11.9	0.059967037	0.019421387	-0.99050902	-0.002590549	-0.008055144	-0.072323995
11.95	0.035653678	0.014260863	-0.98938598	-0.006525974	-0.017305624	-0.043523968
12	0.00991516	0.013552856	-0.98983764	-0.008381696	-0.021583026	-0.019536144
12.05	0.009970092	0.010073852	-0.9879303	0.007914204	-0.023977977	0.000653067
12.1	0.007192993	0.006396484	-0.9876007	0.00091548	-0.001155283	-0.002659186
12.15	0.005725098	0.005636597	-0.98705748	-0.002503428	-0.001379817	-0.002458685
12.2	0.006298828	0.00446167	-0.98742368	-0.00414889	0.001231529	-0.00476784
12.25	0.005914307	0.004449463	-0.98801574	-0.004155953	0.001948879	-0.004530088
12.3	0.007147216	0.004629516	-0.9901245	-0.002956067	0.002910197	-0.003820696
12.35	0.007357787	0.004821777	-0.99050902	-0.002017964	0.002925281	-0.002427256
12.4	0.007366943	0.004815674	-0.99089964	-0.000305275	0.003878625	-0.002640597
12.45	0.006994628	0.00539856	-0.99129942	0.002377721	0.003883404	-0.002625803
12.5	0.007199096	0.005596924	-0.99129636	0.004073094	0.003414793	-0.002158007
12.55	0.005996704	0.006192017	-0.98977658	0.000434656	0.001023537	-0.002894172
12.6	0.006561279	0.005819702	-0.98878782	0.001185928	-0.00040905	-0.003597322
12.65	0.007546997	0.005834961	-0.98856504	-0.000988771	-0.003274136	-0.00432971
12.7	0.007116699	0.004855347	-0.98798826	-0.001741107	-0.001602165	-0.003624642
12.75	0.007479859	0.00428772	-0.98699948	-0.002755001	-0.000876577	-0.00223551
12.8	0.007653809	0.003704834	-0.98660276	-0.001547042	-0.00182201	-0.001774743
12.85	0.006472778	0.003292847	-0.98740842	-0.001539543	-0.003251695	-0.002019176
12.9	0.005883789	0.003283691	-0.987619	-0.000840004	-0.001811812	-0.000845371
12.95	0.006698608	0.004067993	-0.98799132	-0.000341379	-0.004174149	-0.001104767
13	0.006903076	0.003469848	-0.989151	0.000881542	-0.005105094	-0.001115856
13.05	0.007131958	0.004449463	-0.98953858	0.002380468	-0.002923971	-0.00202009
13.1	0.007525635	0.004653931	-0.98914186	0.000933221	-0.000741105	-0.00224656
13.15	0.007162476	0.004626465	-0.99070742	0.001006908	-0.000240913	-0.004562284
13.2	0.006185913	0.004812622	-0.9909302	-0.000414698	0.000748963	-0.005482786
13.25	0.005807495	0.005392456	-0.99094546	-0.001598721	0.001741176	-0.006170479
13.3	0.00579834	0.005001831	-0.9909424	-0.002810772	0.001999568	-0.006173448
13.35	0.006216431	0.005392456	-0.99151308	-0.002830349	0.000629856	-0.004789268
13.4	0.006759644	0.004638672	-0.99012758	-0.001168354	0.000699182	-0.002457213
13.45	0.007736206	0.004058838	-0.99028932	0.000273654	-0.000692609	-0.001298063
13.5	0.00753479	0.003460693	-0.9908722	0.001961218	-0.002059793	0.000102018
13.55	0.007315063	0.002871704	-0.99048768	0.002672633	-0.002952551	0.001501025
13.6	0.008078002	0.002099609	-0.99007568	0.003656179	-0.003166958	0.001512411
13.65	0.007720947	0.003067016	-0.99067686	0.00047438	-0.003598294	0.002432261
13.7	0.006759643	0.003634643	-0.99129026	-0.001250388	-0.003787475	0.00359371
13.75	0.006759643	0.003833008	-0.991098	-0.002423397	-0.000928904	0.002001323
13.8	0.006582641	0.004019165	-0.99187924	-0.001943083	6.8235E-05	0.002724396
13.85	0.005203247	0.004400635	-0.9917236	-0.004379696	-0.003463435	0.003158853
13.9	0.005401611	0.004403686	-0.9917175	-0.00169205	-0.002012362	0.003196221
13.95	0.005383301	0.004019165	-0.99132688	-0.001637129	-0.002228221	0.001593895
14	0.005993652	0.004217529	-0.99189146	-0.002100963	-0.002434577	0.001145625
14.05	0.005987549	0.004019165	-0.99189146	-0.003988523	-0.001723631	-0.001157903
14.1	0.006402588	0.00440979	-0.99227294	-0.002243845	0.001143421	-0.002496157
14.15	0.006765747	0.004232788	-0.9909027	-0.002444941	-0.002180617	-0.003901468
14.2	0.006741333	0.004248047	-0.98973692	-0.00030372	-0.00025321	-0.002016445
14.25	0.00592041	0.003860474	-0.98878782	0.00134913	-0.001417213	-0.000158315
14.3	0.005892944	0.00328064	-0.9882019	0.001541799	-0.003300789	0.001680472
14.35	0.006454468	0.002310181	-0.98779296	0.002285898	-0.003299566	0.00099775
14.4	0.00668335	0.002493286	-0.98914794	0.003250602	0.001944466	0.001057941
14.45	0.007479858	0.002694702	-0.98912964	0.001112077	0.000260455	-0.001275739
14.5	0.007485962	0.002890015	-0.98912964	0.003565807	0.005259717	-0.002135792
14.55	0.009594727	0.001174927	-0.98769836	0.010591548	0.011001005	-0.000649968
14.6	0.020513917	0.001885986	-0.98798828	0.019962935	0.021058802	0.004355146
14.65	0.025213623	-0.000411987	-0.98803712	0.020024847	0.016844099	0.01103312
14.7	0.049783324	-0.001315316	-0.98872986	0.019281411	0.01438413	-0.025083328
14.75	0.07137757	0.002310173	-0.98409424	0.012490053	0.009122935	-0.053857452
14.8	0.09996033	0.004589836	-0.98353882	0.002317027	0.010197745	-0.065930248
14.85	0.103942874	0.006607048	-0.98322144	-0.006270001	0.015360597	-0.073560834
14.9	0.108438114	0.016851799	-0.98335876	-0.012584715	0.01629581	-0.074741414
14.95	0.08679505	0.007019043	-0.9834259	-0.018675236	0.02987733	0.006338066
15	0.069110106	-0.006933595	-0.98761596	-0.02560651	0.016277165	0.055697946
15.05	0.04187012	-0.00956421	-0.9891754	-0.020458823	0.033739505	0.090598796
15.1	0.026101687	-0.016818238	-0.98878782	-0.018032283	0.037885941	0.127214832
15.15	0.019680789	-0.024932863	-0.98876952	-0.009035733	0.052983112	0.136894902
15.2	0.009771731	-0.01543274	-0.98837586	0.004391267	0.016985836	0.128090802
15.25	0.020974733	-0.008218384	-0.98798524	0.008000727	0.052923848	0.10160594
15.3	0.013516235	-0.005307007	-0.98835146	0.007395178	0.011000512	0.09775716
15.35	0.024371338	-0.004562377	-0.98833926	-0.006539136	-0.039635492	0.05420034
15.4	0.018850708	0.000924684	-0.98696292	-0.012631098	-0.022841636	0.044155428
15.45	0.029797362	0.003256227	-0.98695376	-0.016498934	0.000847584	0.033022628
15.5	0.02206726	0.005026246	-0.9883362	-0.01555361	-0.007315024	0.052184966
15.55	0.022387696	-0.004794311	-0.98856202	-0.012932094	0.009901434	0.035491278
15.6	0.008895874	-0.004141235	-0.98895874	-0.008710124	0.063575114	0.049437002
15.65	0.004299926	-0.013510131	-0.9891754	-0.01136533	0.017771966	0.04000285
15.7	0.004330444	-0.010803222	-0.98878782	-0.013451682	-0.010065434	-0.00929427
15.75	-0.020108032	-0.010644531	-0.98876952	-0.010035392	-0.040615812	-0.017877154
15.8	-0.023965454	-0.000424194	-0.98837586	-0.016182226	-0.05015991	-0.016150908
15.85	-0.028713988	0.004083252	-0.98798524	-0.007733294	-0.078228012	-0.01242936
15.9	-0.028286742	0.005459594	-0.98835146	0.002704476	-0.059657374	-0.01105528
15.95	-0.031637572	0.001837158	-0.98833926	0.001959265	-0.028596036	0.006543768
16	-0.019366454	0.001193237	-0.98696292	0.004427098	-0.009611415	0.004604966
16.05	-0.028417968	-0.007098388	-0.98676454	0.006520053	0.007052967	0.007742544
16.1	-0.038851928	-0.001229858	-0.98715822	0.007112707	0.014135864	0.030683772
16.15	-0.030310058	0.001434327	-0.98776246	-0.003833627	0.008449379	0.038405266
16.2	-0.029031372	0.000720216	-0.98737182	-0.001859811	0.003516096	0.046691045
16.25	-0.022415162	0.002929688	-0.9895355	0.001372688	0.004207844	0.044401295
16.3	0.026095582	-0.010601816	-0.9903015	0.003423083	-0.023852242	0.018325081
