nX nY nZ
9.341525 14.459414 33.914042
9.608844 14.416321 33.805944
9.874708 14.371828 33.694603
10.139068 14.325935 33.580023
10.401873 14.278642 33.462206
10.663074 14.229951 33.341156
10.922620 14.179863 33.216875
11.180461 14.128378 33.089368
11.436544 14.075499 32.958639
11.690818 14.021225 32.824691
11.943230 13.965559 32.687530
12.193727 13.908503 32.547160
12.442256 13.850059 32.403588
12.688762 13.790227 32.256818
12.933191 13.729012 32.106858
13.175488 13.666415 31.953714
13.415597 13.602439 31.797394
13.653462 13.537086 31.637905
13.889026 13.470361 31.475257
14.122232 13.402266 31.309457
14.353021 13.332805 31.140515
14.581337 13.261982 30.968442
14.807120 13.189801 30.793249
15.030310 13.116266 30.614946
15.250848 13.041383 30.433547
15.468674 12.965156 30.249064
15.683726 12.887590 30.061510
15.895943 12.808692 29.870901
16.105263 12.728467 29.677252
16.311624 12.646923 29.480578
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.614249 12.225429 29.992386
-15.405061 12.308857 30.188080
-15.192880 12.391032 30.380646
-14.977769 12.471948 30.570067
-14.759790 12.551596 30.756326
-14.539005 12.629969 30.939407
-14.315477 12.707059 31.119296
-14.089266 12.782860 31.295978
-13.860434 12.857364 31.469440
-13.629041 12.930566 31.639671
-13.395148 13.002460 31.806657
-13.158813 13.073040 31.970388
-12.920096 13.142301 32.130853
-12.679055 13.210237 32.288043
-12.435749 13.276843 32.441948
-12.190235 13.342116 32.592561
-11.942571 13.406051 32.739873
-11.692814 13.468644 32.883876
-11.441018 13.529890 33.024564
-11.187242 13.589787 33.161931
-10.931538 13.648330 33.295971
-10.673963 13.705517 33.426678
-10.414571 13.761345 33.554047
-10.153416 13.815810 33.678075
-9.890550 13.868911 33.798756
-9.626027 13.920644 33.916088
-9.359900 13.971007 34.030067
-9.092220 14.019999 34.140689
-8.823039 14.067616 34.247954
-8.552409 14.113858 34.351857
-8.280379 14.158721 34.452397
-8.007000 14.202206 34.549573
-7.732321 14.244310 34.643382
-7.456393 14.285031 34.733824
-7.179265 14.324369 34.820897
-6.900984 14.362323 34.904601
-6.621599 14.398890 34.984935
-6.341159 14.434071 35.061899
-6.059710 14.467863 35.135492
-5.777300 14.500267 35.205715
-5.493975 14.531281 35.272567
-5.209782 14.560905 35.336048
-4.924768 14.589138 35.396159
-4.638977 14.615980 35.452901
-4.352457 14.641429 35.506273
-4.065251 14.665485 35.556276
-3.777405 14.688148 35.602911
-3.488964 14.709417 35.646179
-3.199973 14.729292 35.686081
-2.910475 14.747773 35.722616
-2.620516 14.764858 35.755787
-2.330138 14.780548 35.785594
-2.039386 14.794843 35.812038
-1.748303 14.807741 35.835119
-1.456933 14.819244 35.854840
-1.165319 14.829349 35.871201
-0.873504 14.838058 35.884202
-0.581532 14.845370 35.893846
-0.289445 14.851285 35.900133
0.002714 14.855802 35.903063
0.294901 14.858921 35.902639
0.587074 14.860643 35.898861
0.879190 14.860966 35.891730
1.171206 14.859890 35.881247
1.463080 14.857417 35.867413
1.754768 14.853544 35.850229
2.046228 14.848272 35.829696
2.337416 14.841601 35.805816
2.628290 14.833530 35.778588
2.918806 14.824060 35.748015
3.208922 14.813190 35.714096
3.498593 14.800921 35.676834
3.787777 14.787251 35.636229
4.076430 14.772181 35.592282
4.364508 14.755710 35.544994
4.651967 14.737840 35.494367
4.938763 14.718569 35.440402
5.224851 14.697897 35.383099
5.510188 14.675825 35.322460
5.794728 14.652352 35.258487
6.078426 14.627479 35.191180
6.361237 14.601205 35.120541
6.643115 14.573531 35.046572
6.924015 14.544458 34.969275
7.203890 14.513984 34.888650
7.482693 14.482110 34.804701
7.760379 14.448838 34.717429
8.036899 14.414166 34.626836
8.312206 14.378096 34.532924
8.586253 14.340629 34.435697
8.858990 14.301764 34.335156
9.130370 14.261502 34.231305
9.400343 14.219845 34.124146
9.668860 14.176793 34.013684
9.935872 14.132347 33.899921
10.201326 14.086509 33.782862
10.465174 14.039279 33.662511
10.727364 13.990659 33.538872
10.987844 13.940651 33.411949
11.246563 13.889256 33.281749
11.503467 13.836475 33.148276
11.758504 13.782312 33.011536
12.011620 13.726768 32.871535
12.262761 13.669845 32.728281
12.511874 13.611545 32.581780
12.758902 13.551872 32.432040
13.003792 13.490829 32.279069
13.246486 13.428418 32.122875
13.486929 13.364643 31.963467
13.725064 13.299507 31.800855
13.960833 13.233014 31.635049
14.194180 13.165168 31.466060
14.425044 13.095974 31.293900
14.653369 13.025435 31.118580
14.879094 12.953557 30.940113
15.102160 12.880345 30.758512
15.322507 12.805805 30.573792
15.540074 12.729941 30.385967
15.754800 12.652761 30.195054
15.966624 12.574270 30.001068
16.175483 12.494475 29.804026
16.381317 12.413384 29.603948
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.681225 11.991678 30.115913
-15.472427 12.074537 30.314971
-15.260572 12.156169 30.510887
-15.045720 12.236566 30.703642
-14.827937 12.315718 30.893217
-14.607283 12.393617 31.079595
-14.383821 12.470255 31.262758
-14.157612 12.545626 31.442691
-13.928717 12.619721 31.619378
-13.697198 12.692535 31.792806
-13.463115 12.764059 31.962960
-13.226527 12.834289 32.129827
-12.987494 12.903218 32.293396
-12.746077 12.970840 32.453654
-12.502332 13.037150 32.610592
-12.256319 13.102142 32.764198
-12.008095 13.165813 32.914463
-11.757719 13.228156 33.061378
-11.505246 13.289168 33.204935
-11.250734 13.348845 33.345125
-10.994238 13.407182 33.481942
-10.735815 13.464176 33.615378
-10.475519 13.519823 33.745427
-10.213405 13.574120 33.872083
-9.949529 13.627063 33.995340
-9.683943 13.678650 34.115194
-9.416701 13.728877 34.231639
-9.147857 13.777742 34.344672
-8.877463 13.825243 34.454288
-8.605571 13.871377 34.560485
-8.332234 13.916141 34.663258
-8.057502 13.959534 34.762604
-7.781428 14.001554 34.858522
-7.504060 14.042199 34.951008
-7.225451 14.081466 35.040061
-6.945650 14.119356 35.125679
-6.664706 14.155865 35.207860
-6.382669 14.190992 35.286603
-6.099587 14.224737 35.361906
-5.815510 14.257098 35.433768
-5.530485 14.288073 35.502190
-5.244561 14.317662 35.567169
-4.957785 14.345863 35.628707
-4.670205 14.372677 35.686801
-4.381867 14.398101 35.741453
-4.092819 14.422135 35.792661
-3.803107 14.444778 35.840427
-3.512778 14.466030 35.884749
-3.221877 14.485889 35.925630
-2.930451 14.504356 35.963068
-2.638546 14.521429 35.997064
-2.346206 14.537109 36.027619
-2.053478 14.551393 36.054733
-1.760407 14.564283 36.078407
-1.467037 14.575778 36.098642
-1.173414 14.585877 36.115438
-0.879583 14.594580 36.128796
-0.585588 14.601886 36.138718
-0.291474 14.607796 36.145203
0.002714 14.612308 36.148253
0.296931 14.615423 36.147869
0.591134 14.617141 36.144051
0.885278 14.617460 36.136802
1.179318 14.616382 36.126121
1.473209 14.613905 36.112011
1.766908 14.610029 36.094471
2.060369 14.604756 36.073504
2.353549 14.598083 36.049111
2.646401 14.590011 36.021293
2.938882 14.580541 35.990050
3.230947 14.569672 35.955385
3.522551 14.557404 35.917300
3.813648 14.543736 35.875794
4.104193 14.528670 35.830871
4.394142 14.512205 35.782531
4.683448 14.494341 35.730776
4.972066 14.475079 35.675608
5.259950 14.454418 35.617029
5.547054 14.432359 35.555041
5.833331 14.408902 35.489645
6.118735 14.384047 35.420844
6.403220 14.357795 35.348640
6.686737 14.330146 35.273036
6.969240 14.301101 35.194033
7.250681 14.270660 35.111635
7.531012 14.238824 35.025845
7.810185 14.205593 34.936665
8.088151 14.170969 34.844098
8.364862 14.134951 34.748149
8.640268 14.097542 34.648820
8.914320 14.058742 34.546115
9.186968 14.018552 34.440039
9.458162 13.976973 34.330596
9.727850 13.934008 34.217790
9.995982 13.889657 34.101626
10.262507 13.843921 33.982109
10.527373 13.796804 33.859245
10.790526 13.748306 33.733040
11.051916 13.698429 33.603500
11.311489 13.647176 33.470630
11.569191 13.594549 33.334439
11.824968 13.540551 33.194934
12.078766 13.485184 33.052122
12.330531 13.428452 32.906011
12.580207 13.370356 32.756611
12.827738 13.310901 32.603930
13.073069 13.250089 32.447978
13.316142 13.187926 32.288765
13.556902 13.124413 32.126303
13.795290 13.059556 31.960602
14.031249 12.993360 31.791674
14.264720 12.925828 31.619532
14.495645 12.856965 31.444189
14.723965 12.786777 31.265659
14.949620 12.715270 31.083957
15.172551 12.642448 30.899097
15.392696 12.568318 30.711096
15.609995 12.492887 30.519972
15.824388 12.416160 30.325740
16.035811 12.338146 30.128420
16.244205 12.258852 29.928031
16.449505 12.178284 29.724593
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.746747 11.756362 30.236667
-15.538346 11.838584 30.439043
-15.326822 11.919604 30.638264
-15.112239 11.999413 30.834309
-14.894660 12.078002 31.027157
-14.674147 12.155361 31.216788
-14.450762 12.231482 31.403184
-14.224567 12.306357 31.586327
-13.995623 12.379978 31.766199
-13.763992 12.452338 31.942785
-13.529734 12.523430 32.116069
-13.292909 12.593247 32.286036
-13.053578 12.661781 32.452672
-12.811801 12.729028 32.615964
-12.567636 12.794980 32.775899
-12.321142 12.859633 32.932466
-12.072379 12.922980 33.085653
-11.821404 12.985017 33.235448
-11.568275 13.045738 33.381843
-11.313049 13.105139 33.524828
-11.055784 13.163215 33.664393
-10.796535 13.219962 33.800531
-10.535360 13.275375 33.933233
-10.272313 13.329452 34.062491
-10.007450 13.382187 34.188300
-9.740826 13.433578 34.310652
-9.472496 13.483621 34.429541
-9.202514 13.532313 34.544962
-8.930933 13.579651 34.656910
-8.657808 13.625632 34.765379
-8.383191 13.670253 34.870365
-8.107135 13.713513 34.971864
-7.829692 13.755407 35.069872
-7.550914 13.795935 35.164386
-7.270853 13.835094 35.255402
-6.989560 13.872882 35.342918
-6.707086 13.909297 35.426931
-6.423482 13.944337 35.507438
-6.138798 13.978001 35.584437
-5.853084 14.010286 35.657928
-5.566390 14.041192 35.727907
-5.278765 14.070717 35.794373
-4.990259 14.098860 35.857325
-4.700920 14.125619 35.916763
-4.410796 14.150993 35.972685
-4.119937 14.174981 36.025090
-3.828391 14.197583 36.073978
-3.536205 14.218797 36.119348
-3.243427 14.238622 36.161200
-2.950104 14.257057 36.199534
-2.656285 14.274102 36.234351
-2.362016 14.289756 36.265649
-2.067344 14.304018 36.293429
-1.772317 14.316888 36.317692
-1.476980 14.328365 36.338437
-1.181380 14.338449 36.355666
-0.885565 14.347138 36.369379
-0.589580 14.354433 36.379576
-0.293472 14.360333 36.386259
0.002714 14.364839 36.389428
0.298930 14.367948 36.389084
0.595130 14.369662 36.385229
0.891269 14.369980 36.377862
1.187300 14.368901 36.366986
1.483177 14.366427 36.352601
1.778854 14.362555 36.334709
2.074285 14.357287 36.313311
2.369423 14.350623 36.288409
2.664222 14.342561 36.260005
2.958636 14.333103 36.228099
3.252618 14.322248 36.192693
3.546121 14.309997 36.153790
3.839100 14.296349 36.111391
4.131507 14.281305 36.065499
4.423295 14.264865 36.016115
4.714417 14.247029 35.963241
5.004826 14.227798 35.906880
5.294474 14.207172 35.847035
5.583314 14.185152 35.783708
5.871298 14.161738 35.716901
6.158378 14.136930 35.646618
6.444505 14.110729 35.572861
6.729631 14.083136 35.495635
7.013707 14.054152 35.414941
7.296685 14.023778 35.330784
7.578514 13.992014 35.243168
7.859146 13.958862 35.152097
8.138530 13.924323 35.057574
8.416616 13.888397 34.959604
8.693354 13.851087 34.858192
8.968693 13.812393 34.753342
9.242582 13.772318 34.645061
9.514969 13.730863 34.533353
9.785802 13.688029 34.418225
10.055030 13.643819 34.299682
10.322599 13.598235 34.177730
10.588457 13.551279 34.052378
10.852551 13.502953 33.923632
11.114827 13.453260 33.791499
11.375230 13.402202 33.655987
11.633707 13.349783 33.517105
11.890203 13.296004 33.374863
12.144662 13.240871 33.229268
12.397029 13.184385 33.080331
12.647248 13.126551 32.928062
12.895262 13.067372 32.772472
13.141016 13.006852 32.613572
13.384451 12.944996 32.451375
13.625510 12.881808 32.285892
13.864135 12.817293 32.117136
14.100268 12.751456 31.945123
14.333850 12.684301 31.769865
14.564823 12.615835 31.591378
14.793126 12.546063 31.409677
15.018699 12.474992 31.224780
15.241484 12.402627 31.036703
15.461418 12.328975 30.845463
15.678441 12.254044 30.651081
15.892492 12.177840 30.453575
16.103510 12.100372 30.252966
16.311432 12.021646 30.049275
16.516196 11.941673 29.842524
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.810820 11.519527 30.354659
-15.602820 11.601045 30.560305
-15.391634 11.681387 30.762783
-15.177327 11.760542 30.962072
-14.959961 11.838500 31.158147
-14.739598 11.915253 31.350987
-14.516301 11.990791 31.540572
-14.290131 12.065106 31.726882
-14.061150 12.138189 31.909898
-13.829420 12.210032 32.089602
-13.595001 12.280628 32.265976
-13.357955 12.349969 32.439004
-13.118342 12.418049 32.608670
-12.876222 12.484859 32.774959
-12.631654 12.550394 32.937857
-12.384699 12.614648 33.097349
-12.135416 12.677614 33.253424
-11.883863 12.739287 33.406067
-11.630098 12.799660 33.555269
-11.374180 12.858730 33.701017
-11.116167 12.916490 33.843301
-10.856116 12.972936 33.982111
-10.594084 13.028064 34.117437
-10.330128 13.081868 34.249272
-10.064304 13.134345 34.377605
-9.796667 13.185491 34.502430
-9.527275 13.235302 34.623739
-9.256181 13.283773 34.741524
-8.983440 13.330903 34.855780
-8.709108 13.376687 34.966500
-8.433239 13.421122 35.073678
-8.155886 13.464205 35.177309
-7.877103 13.505934 35.277388
-7.596943 13.546306 35.373911
-7.315460 13.585317 35.466873
-7.032705 13.622967 35.556270
-6.748731 13.659252 35.642098
-6.463590 13.694170 35.724355
-6.177334 13.727720 35.803036
-5.890014 13.759898 35.878140
-5.601681 13.790705 35.949664
-5.312387 13.820137 36.017604
-5.022181 13.848193 36.081961
-4.731115 13.874871 36.142730
-4.439237 13.900171 36.199912
-4.146599 13.924091 36.253504
-3.853250 13.946629 36.303505
-3.559239 13.967784 36.349915
-3.264616 13.987555 36.392732
-2.969430 14.005942 36.431955
-2.673729 14.022943 36.467585
-2.377563 14.038557 36.499621
-2.080980 14.052783 36.528063
-1.784029 14.065621 36.552910
-1.486757 14.077070 36.574162
-1.189214 14.087130 36.591821
-0.891448 14.095799 36.605886
-0.593506 14.103077 36.616358
-0.295436 14.108964 36.623238
0.002714 14.113459 36.626525
0.300895 14.116562 36.626222
0.599060 14.118273 36.622328
0.897161 14.118591 36.614846
1.195150 14.117516 36.603776
1.492980 14.115048 36.589120
1.790602 14.111187 36.570878
2.087970 14.105933 36.549054
2.385034 14.099286 36.523648
2.681747 14.091245 36.494662
2.978061 14.081812 36.462098
3.273928 14.070985 36.425958
3.569299 14.058766 36.386245
3.864127 14.045154 36.342960
4.158363 14.030151 36.296107
4.451959 14.013756 36.245688
4.744865 13.995969 36.191705
5.037033 13.976793 36.134161
5.328414 13.956226 36.073061
5.618959 13.934269 36.008406
5.908619 13.910924 35.940201
6.197343 13.886192 35.868448
6.485083 13.860072 35.793153
6.771788 13.832567 35.714319
7.057408 13.803677 35.631949
7.341892 13.773403 35.546049
7.625191 13.741747 35.456624
7.907252 13.708710 35.363678
8.188025 13.674293 35.267217
8.467459 13.638498 35.167245
8.745501 13.601328 35.063770
9.022099 13.562783 34.956796
9.297201 13.522865 34.846331
9.570755 13.481577 34.732381
9.842707 13.438921 34.614953
10.113004 13.394899 34.494055
10.381593 13.349514 34.369694
10.648419 13.302768 34.241878
10.913428 13.254664 34.110617
11.176566 13.205206 33.975918
11.437778 13.154395 33.837793
11.697007 13.102236 33.696249
11.954200 13.048733 33.551299
12.209299 12.993888 33.402952
12.462248 12.937705 33.251220
12.712990 12.880190 33.096115
12.961469 12.821346 32.937650
13.207628 12.761177 32.775837
13.451407 12.699689 32.610690
13.692749 12.636886 32.442223
13.931596 12.572774 32.270451
14.167889 12.507359 32.095389
14.401568 12.440645 31.917055
14.632575 12.372640 31.735463
14.860849 12.303348 31.550633
15.086331 12.232778 31.362582
15.308959 12.160936 31.171330
15.528674 12.087829 30.976896
15.745413 12.013465 30.779300
15.959117 11.937851 30.578566
16.169723 11.860996 30.374713
16.377169 11.782909 30.167767
16.581394 11.703597 29.957751
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.873448 11.281222 30.469897
-15.665852 11.361970 30.678763
-15.455011 11.441566 30.884450
-15.240985 11.520001 31.086934
-15.023839 11.597264 31.286190
-14.803635 11.673346 31.482194
-14.580435 11.748236 31.674923
-14.354301 11.821927 31.864356
-14.125295 11.894408 32.050473
-13.893479 11.965672 32.233252
-13.658914 12.035710 32.412675
-13.421661 12.104514 32.588724
-13.181781 12.172077 32.761381
-12.939334 12.238391 32.930628
-12.694382 12.303450 33.096451
-12.446983 12.367246 33.258832
-12.197198 12.429773 33.417759
-11.945087 12.491024 33.573216
-11.690707 12.550995 33.725190
-11.434119 12.609678 33.873669
-11.175381 12.667068 34.018640
-10.914550 12.723161 34.160092
-10.651684 12.777951 34.298013
-10.386842 12.831432 34.432394
-10.120081 12.883601 34.563225
-9.851457 12.934453 34.690496
-9.581027 12.983983 34.814197
-9.308847 13.032188 34.934322
-9.034974 13.079063 35.050862
-8.759463 13.124606 35.163809
-8.482369 13.168811 35.273157
-8.203747 13.211677 35.378899
-7.923652 13.253199 35.481029
-7.642140 13.293375 35.579540
-7.359263 13.332201 35.674429
-7.075075 13.369676 35.765689
-6.789631 13.405795 35.853315
-6.502984 13.440557 35.937304
-6.215186 13.473960 36.017652
-5.926291 13.506000 36.094354
-5.636351 13.536677 36.167408
-5.345418 13.565987 36.236810
-5.053544 13.593929 36.302557
-4.760782 13.620501 36.364647
-4.467183 13.645702 36.423078
-4.172798 13.669529 36.477846
-3.877678 13.691982 36.528952
-3.581875 13.713058 36.576392
-3.285440 13.732758 36.620165
-2.988422 13.751078 36.660271
-2.690873 13.768018 36.696708
-2.392843 13.783578 36.729475
-2.094382 13.797756 36.758572
-1.795541 13.810550 36.783999
-1.496368 13.821962 36.805755
-1.196915 13.831988 36.823841
-0.897230 13.840630 36.838255
-0.597364 13.847886 36.849000
-0.297366 13.853755 36.856075
0.002714 13.858238 36.859480
0.302826 13.861333 36.859217
0.602922 13.863041 36.855287
0.902952 13.863361 36.847690
1.202866 13.862294 36.836429
1.502616 13.859837 36.821504
1.802150 13.855993 36.802917
2.101421 13.850761 36.780669
2.400378 13.844140 36.754764
2.698972 13.836131 36.725202
2.997153 13.826734 36.691987
3.294872 13.815950 36.655120
3.592079 13.803778 36.614604
3.888723 13.790220 36.570442
4.184756 13.775275 36.522637
4.480126 13.758944 36.471192
4.774785 13.741228 36.416110
5.068680 13.722128 36.357395
5.361763 13.701644 36.295051
5.653981 13.679777 36.229082
5.945285 13.656529 36.159491
6.235624 13.631900 36.086284
6.524945 13.605891 36.009464
6.813198 13.578504 35.929037
7.100332 13.549740 35.845008
7.386293 13.519600 35.757383
7.671031 13.488087 35.666166
7.954493 13.455201 35.571365
8.236627 13.420945 35.472984
8.517379 13.385321 35.371032
8.796696 13.348330 35.265514
9.074527 13.309974 35.156438
9.350816 13.270257 35.043812
9.625509 13.229181 34.927643
9.898554 13.186747 34.807940
10.169895 13.142960 34.684712
10.439478 13.097821 34.557967
10.707248 13.051334 34.427716
10.973149 13.003502 34.293967
11.237126 12.954329 34.156733
11.499123 12.903818 34.016022
11.759084 12.851972 33.871848
12.016951 12.798797 33.724221
12.272670 12.744296 33.573155
12.526181 12.688473 33.418662
12.777428 12.631333 33.260755
13.026354 12.572881 33.099449
13.272899 12.513122 32.934759
13.517006 12.452061 32.766699
13.758616 12.389704 32.595286
13.997669 12.326057 32.420536
14.234108 12.261125 32.242467
14.467872 12.194915 32.061096
14.698901 12.127433 31.876442
14.927135 12.058686 31.688525
15.152515 11.988682 31.497364
15.374978 11.917428 31.302981
15.594465 11.844931 31.105397
15.810915 11.771200 30.904635
16.024265 11.696243 30.700718
16.234455 11.620069 30.493670
16.441423 11.542686 30.283518
16.645107 11.464105 30.070286
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.934634 11.041493 30.582390
-15.727447 11.121404 30.794425
-15.516953 11.200190 31.003272
-15.303216 11.277840 31.208902
-15.086297 11.354343 31.411290
-14.866259 11.429689 31.610409
-14.643165 11.503869 31.806236
-14.417077 11.576872 31.998747
-14.188057 11.648688 32.187919
-13.956167 11.719311 32.373731
-13.721468 11.788729 32.556160
-13.484022 11.856936 32.735187
-13.243890 11.923922 32.910794
-13.001134 11.989681 33.082960
-12.755813 12.054204 33.251668
-12.507988 12.117485 33.416901
-12.257721 12.179515 33.578642
-12.005070 12.240290 33.736876
-11.750096 12.299802 33.891588
-11.492858 12.358044 34.042763
-11.233415 12.415011 34.190388
-10.971826 12.470698 34.334449
-10.708151 12.525098 34.474935
-10.442447 12.578206 34.611832
-10.174773 12.630017 34.745130
-9.905186 12.680526 34.874818
-9.633744 12.729729 35.000885
-9.360505 12.777620 35.123323
-9.085525 12.824197 35.242121
-8.808861 12.869454 35.357271
-8.530570 12.913387 35.468764
-8.250708 12.955993 35.576594
-7.969330 12.997268 35.680751
-7.686493 13.037209 35.781231
-7.402252 13.075812 35.878025
-7.116662 13.113075 35.971128
-6.829777 13.148993 36.060535
-6.541654 13.183565 36.146239
-6.252345 13.216788 36.228236
-5.961906 13.248659 36.306521
-5.670389 13.279175 36.381089
-5.377850 13.308335 36.451938
-5.084340 13.336136 36.519063
-4.789915 13.362576 36.582460
-4.494626 13.387653 36.642127
-4.198526 13.411365 36.698061
-3.901669 13.433710 36.750260
-3.604107 13.454688 36.798721
-3.305892 13.474296 36.843442
-3.007077 13.492533 36.884421
-2.707713 13.509397 36.921658
-2.407852 13.524888 36.955150
-2.107547 13.539003 36.984898
-1.806849 13.551743 37.010899
-1.505809 13.563107 37.033154
-1.204479 13.573092 37.051663
-0.902911 13.581699 37.066424
-0.601155 13.588927 37.077439
-0.299263 13.594775 37.084708
0.002714 13.599242 37.088231
0.304724 13.602329 37.088009
0.606717 13.604035 37.084042
0.908642 13.604359 37.076333
1.210447 13.603301 37.064882
1.512081 13.600862 37.049691
1.813494 13.597041 37.030762
2.114634 13.591837 37.008097
2.415451 13.585253 36.981697
2.715892 13.577286 36.951566
3.015907 13.567939 36.917705
3.315445 13.557210 36.880118
3.614453 13.545102 36.838808
3.912881 13.531613 36.793778
4.210678 13.516745 36.745030
4.507791 13.500498 36.692570
4.804169 13.482874 36.636401
5.099759 13.463873 36.576527
5.394511 13.443496 36.512952
5.688372 13.421744 36.445681
5.981288 13.398618 36.374720
6.273209 13.374121 36.300072
6.564082 13.348252 36.221744
6.853852 13.321014 36.139742
7.142469 13.292408 36.054071
7.429878 13.262437 35.964738
7.716026 13.231101 35.871749
8.000859 13.198403 35.775112
8.284324 13.164345 35.674834
8.566366 13.128929 35.570922
8.846932 13.092158 35.463384
9.125967 13.054034 35.352230
9.403415 13.014560 35.237466
9.679223 12.973738 35.119104
9.953334 12.931572 34.997152
10.225694 12.888065 34.871621
10.496247 12.843220 34.742520
10.764936 12.797040 34.609861
11.031705 12.749529 34.473656
11.296498 12.700692 34.333915
11.559258 12.650531 34.190652
11.819928 12.599052 34.043878
12.078450 12.546259 33.893609
12.334767 12.492156 33.739857
12.588822 12.436748 33.582638
12.840555 12.380040 33.421965
13.089909 12.322037 33.257856
13.336825 12.262746 33.090326
13.581243 12.202172 32.919393
13.823105 12.140320 32.745073
14.062352 12.077197 32.567386
14.298923 12.012810 32.386350
14.532759 11.947165 32.201985
14.763799 11.880269 32.014312
14.991983 11.812131 31.823351
15.217251 11.742756 31.629125
15.439542 11.672154 31.431657
15.658795 11.600332 31.230970
15.874949 11.527299 31.027089
16.087941 11.453065 30.820039
16.297712 11.377637 30.609845
16.504199 11.301026 30.396536
16.707340 11.223241 30.180139
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
-15.994385 10.800385 30.692148
-15.787608 10.879395 30.907301
-15.577465 10.957306 31.119255
-15.364020 11.034107 31.327980
-15.147334 11.109787 31.533450
-14.927470 11.184335 31.735637
-14.704491 11.257740 31.934513
-14.478458 11.329993 32.130054
-14.249434 11.401084 32.322235
-14.017482 11.471003 32.511033
-13.782661 11.539741 32.696424
-13.545036 11.607290 32.878387
-13.304667 11.673641 33.056900
-13.061615 11.738785 33.231943
-12.815942 11.802715 33.403496
-12.567709 11.865423 33.571540
-12.316976 11.926901 33.736058
-12.063805 11.987143 33.897031
-11.808256 12.046141 34.054444
-11.550388 12.103889 34.208279
-11.290263 12.160380 34.358523
-11.027939 12.215608 34.505160
-10.763476 12.269567 34.648176
-10.496933 12.322251 34.787557
-10.228370 12.373656 34.923291
-9.957845 12.423775 35.055366
-9.685417 12.472603 35.183770
-9.411144 12.520135 35.308492
-9.135083 12.566368 35.429521
-8.857294 12.611295 35.546847
-8.577833 12.654914 35.660461
-8.296758 12.697219 35.770354
-8.014126 12.738207 35.876516
-7.729994 12.777874 35.978941
-7.444418 12.816216 36.077619
-7.157455 12.853231 36.172545
-6.869161 12.888913 36.263711
-6.579592 12.923261 36.351111
-6.288803 12.956272 36.434739
-5.996851 12.987941 36.514589
-5.703790 13.018268 36.590657
-5.409675 13.047249 36.662936
-5.114562 13.074881 36.731424
-4.818506 13.101163 36.796115
-4.521560 13.126092 36.857006
-4.223779 13.149666 36.914094
-3.925217 13.171883 36.967374
-3.625929 13.192741 37.016846
-3.325968 13.212239 37.062505
-3.025389 13.230375 37.104349
-2.724244 13.247147 37.142378
-2.422587 13.262555 37.176588
-2.120471 13.276596 37.206979
-1.817950 13.289269 37.233550
-1.515078 13.300575 37.256300
-1.211906 13.310510 37.275227
-0.908488 13.319075 37.290333
-0.604877 13.326270 37.301616
-0.301125 13.332092 37.309077
0.002714 13.336542 37.312716
0.306587 13.339619 37.312535
0.610443 13.341322 37.308533
0.914228 13.341652 37.300713
1.217889 13.340608 37.289076
1.521375 13.338191 37.273622
1.824632 13.334399 37.254355
2.127607 13.329233 37.231276
2.430249 13.322694 37.204388
2.732503 13.314781 37.173693
3.034318 13.305494 37.139195
3.335641 13.294836 37.100896
3.636417 13.282805 37.058800
3.936596 13.269402 37.012911
4.236123 13.254629 36.963232
4.534945 13.238486 36.909768
4.833010 13.220974 36.852523
5.130263 13.202095 36.791502
5.426652 13.181848 36.726710
5.722122 13.160237 36.658153
6.016620 13.137261 36.585835
6.310092 13.112923 36.509764
6.602484 13.087224 36.429945
6.893741 13.060165 36.346385
7.183810 13.031750 36.259091
7.472636 13.001980 36.168070
7.760165 12.970856 36.073330
8.046340 12.938382 35.974878
8.331107 12.904559 35.872724
8.614412 12.869390 35.766875
8.896198 12.832878 35.657342
9.176409 12.795027 35.544133
9.454990 12.755837 35.427259
9.731885 12.715314 35.306730
10.007038 12.673460 35.182556
10.280391 12.630279 35.054750
10.551888 12.585774 34.923323
10.821473 12.539949 34.788287
11.089087 12.492809 34.649655
11.354673 12.444357 34.507440
11.618174 12.394599 34.361657
11.879532 12.343538 34.212319
