X Y Z
-29.835791 81.676823 250.327230
-27.784731 81.735728 250.543967
-25.732286 81.789651 250.745493
-23.678554 81.838593 250.931805
-21.623633 81.882556 251.102898
-19.567623 81.921540 251.258770
-17.510623 81.955546 251.399416
-15.452729 81.984576 251.524835
-13.394041 82.008630 251.635022
-11.334658 82.027710 251.729975
-9.274676 82.041817 251.809691
-7.214196 82.050953 251.874168
-5.153314 82.055118 251.923403
-3.092130 82.054314 251.957394
-1.030741 82.048543 251.976138
1.030755 82.037807 251.979634
3.092258 82.022105 251.967879
5.153672 82.001441 251.940873
7.214896 81.975816 251.898612
9.275833 81.945231 251.841097
11.336384 81.909689 251.768325
13.396451 81.869190 251.680295
15.455934 81.823737 251.577006
17.514735 81.773332 251.458458
19.572754 81.717977 251.324650
21.629892 81.657673 251.175580
23.686050 81.592423 251.011250
25.741129 81.522228 250.831658
27.795027 81.447092 250.636804
29.847645 81.367015 250.426690
31.898884 81.282001 250.201314
33.948642 81.192052 249.960678
35.996818 81.097169 249.704782
38.043312 80.997357 249.433628
40.088023 80.892616 249.147216
42.130848 80.782950 248.845548
44.171686 80.668361 248.528625
46.210435 80.548853 248.196450
48.246992 80.424428 247.849025
50.281255 80.295088 247.486352
52.313119 80.160838 247.108433
54.342483 80.021679 246.715272
56.369242 79.877616 246.306872
58.393291 79.728652 245.883236
60.414526 79.574789 245.444369
62.432842 79.416032 244.990274
64.448134 79.252384 244.520956
66.460295 79.083849 244.036419
68.469220 78.910431 243.536670
70.474802 78.732133 243.021714
72.476933 78.548960 242.491557
74.475507 78.360916 241.946204
76.470415 78.168005 241.385664
78.461549 77.970232 240.809942
80.448800 77.767601 240.219048
82.432057 77.560118 239.612988
84.411213 77.347787 238.991772
86.386156 77.130613 238.355408
88.356775 76.908601 237.703907
90.322959 76.681757 237.037278
92.284596 76.450087 236.355532
94.241574 76.213596 235.658680
96.193779 75.972289 234.946735
98.141100 75.726174 234.219707
100.083421 75.475257 233.477610
102.020628 75.219543 232.720459
103.952606 74.959041 231.948266
105.879240 74.693755 231.161047
107.800414 74.423695 230.358817
109.716011 74.148867 229.541592
111.625914 73.869278 228.709390
113.530005 73.584937 227.862228
115.428167 73.295851 227.000124
117.320281 73.002030 226.123098
119.206227 72.703480 225.231169
121.085886 72.400212 224.324358
122.959138 72.092234 223.402686
124.825861 71.779555 222.466177
126.685935 71.462185 221.514853
-126.772693 70.835187 221.666553
-124.914743 71.130878 222.624583
-123.050073 71.421781 223.567906
-121.178803 71.707889 224.496495
-119.301049 71.989197 225.410326
-117.416928 72.265700 226.309376
-115.526559 72.537391 227.193620
-113.630056 72.804267 228.063037
-111.727537 73.066321 228.917606
-109.819116 73.323550 229.757304
-107.904909 73.575950 230.582112
-105.985029 73.823515 231.392010
-104.059591 74.066242 232.186979
-102.128708 74.304127 232.967001
-100.192493 74.537168 233.732058
-98.251059 74.765359 234.482132
-96.304519 74.988698 235.217208
-94.352983 75.207183 235.937268
-92.396563 75.420810 236.642297
-90.435369 75.629576 237.332280
-88.469513 75.833479 238.007203
-86.499103 76.032517 238.667052
-84.524250 76.226687 239.311812
-82.545063 76.415988 239.941471
-80.561649 76.600417 240.556016
-78.574119 76.779973 241.155435
-76.582578 76.954654 241.739715
-74.587135 77.124458 242.308847
-72.587898 77.289385 242.862818
-70.584971 77.449432 243.401617
-68.578463 77.604600 243.925235
-66.568479 77.754886 244.433662
-64.555125 77.900290 244.926889
-62.538506 78.040811 245.404905
-60.518726 78.176448 245.867702
-58.495892 78.307201 246.315271
-56.470107 78.433070 246.747605
-54.441475 78.554054 247.164695
-52.410100 78.670152 247.566534
-50.376086 78.781365 247.953114
-48.339535 78.887692 248.324428
-46.300552 78.989134 248.680469
-44.259238 79.085690 249.021231
-42.215697 79.177360 249.346708
-40.170030 79.264146 249.656892
-38.122340 79.346046 249.951780
-36.072729 79.423062 250.231364
-34.021298 79.495194 250.495640
-31.968149 79.562442 250.744602
-29.913384 79.624807 250.978245
-27.857103 79.682290 251.196565
-25.799408 79.734892 251.399558
-23.740400 79.782612 251.587218
-21.680180 79.825453 251.759542
-19.618848 79.863415 251.916525
-17.556506 79.896498 252.058165
-15.493254 79.924705 252.184458
-13.429192 79.948035 252.295399
-11.364421 79.966491 252.390987
-9.299042 79.980073 252.471218
-7.233155 79.988783 252.536089
-5.166860 79.992622 252.585597
-3.100258 79.991592 252.619741
-1.033450 79.985693 252.638518
1.033464 79.974928 252.641926
3.100384 79.959298 252.629963
5.167208 79.938805 252.602628
7.233837 79.913449 252.559918
9.300170 79.883234 252.501833
11.366104 79.848161 252.428372
13.431541 79.808232 252.339533
15.496378 79.763448 252.235316
17.560515 79.713812 252.115721
19.623850 79.659325 251.980746
21.686281 79.599991 251.830393
23.747708 79.535810 251.664660
25.808028 79.466786 251.483549
27.867139 79.392921 251.287060
29.924939 79.314217 251.075194
31.981325 79.230676 250.847952
34.036196 79.142301 250.605334
36.089448 79.049095 250.347343
38.140978 78.951061 250.073981
40.190683 78.848201 249.785248
42.238458 78.740518 249.481149
44.284201 78.628015 249.161684
46.327807 78.510695 248.826857
48.369172 78.388562 248.476672
50.408190 78.261618 248.111131
52.444756 78.129868 247.730239
54.478766 77.993313 247.333999
56.510114 77.851959 246.922416
58.538692 77.705808 246.495495
60.564396 77.554864 246.053240
62.587117 77.399132 245.595658
64.606749 77.238615 245.122754
66.623184 77.073317 244.634534
68.636314 76.903243 244.131005
70.646032 76.728397 243.612174
72.652227 76.548783 243.078049
74.654791 76.364406 242.528637
76.653614 76.175271 241.963947
78.648586 75.981383 241.383987
80.639597 75.782747 240.788768
82.626536 75.579368 240.178298
84.609292 75.371251 239.552588
86.587751 75.158403 238.911648
88.561804 74.940828 238.255492
90.531336 74.718532 237.584129
92.496234 74.491523 236.897572
94.456386 74.259805 236.195835
96.411676 74.023385 235.478932
98.361990 73.782271 234.746875
100.307214 73.536468 233.999681
102.247231 73.285983 233.237365
104.181925 73.030825 232.459943
106.111181 72.771000 231.667432
108.034880 72.506516 230.859849
109.952907 72.237380 230.037213
111.865142 71.963602 229.199542
113.771467 71.685189 228.346857
115.671763 71.402149 227.479178
117.565911 71.114492 226.596526
119.453792 70.822226 225.698923
121.335284 70.525361 224.786393
123.210266 70.223907 223.858958
125.078619 69.917873 222.916644
126.940218 69.607268 221.959476
-127.024614 68.979763 222.107045
-125.165085 69.268637 223.070745
-123.298735 69.552843 224.019696
-121.425684 69.832372 224.953869
-119.546050 70.107220 225.873238
-117.659951 70.377380 226.777778
-115.767504 70.642846 227.667462
-113.868828 70.903613 228.542267
-111.964037 71.159676 229.402169
-110.053249 71.411029 230.247144
-108.136580 71.657668 231.077171
-106.214144 71.899588 231.892227
-104.286057 72.136785 232.692292
-102.352433 72.369254 233.477345
-100.413387 72.596992 234.247366
-98.469032 72.819994 235.002337
-96.519481 73.038257 235.742238
-94.564847 73.251778 236.467052
-92.605243 73.460553 237.176761
-90.640781 73.664579 237.871349
-88.671572 73.863853 238.550799
-86.697728 74.058373 239.215094
-84.719360 74.248135 239.864221
-82.736577 74.433137 240.498164
-80.749491 74.613378 241.116908
-78.758211 74.788855 241.720441
-76.762846 74.959565 242.308747
-74.763506 75.125507 242.881816
-72.760299 75.286680 243.439633
-70.753333 75.443081 243.982187
-68.742717 75.594709 244.509466
-66.728558 75.741563 245.021459
-64.710964 75.883641 245.518154
-62.690042 76.020943 245.999542
-60.665898 76.153468 246.465613
-58.638640 76.281213 246.916355
-56.608372 76.404180 247.351761
-54.575202 76.522367 247.771820
-52.539235 76.635773 248.176524
-50.500577 76.744398 248.565865
-48.459332 76.848242 248.939834
-46.415606 76.947305 249.298423
-44.369503 77.041586 249.641626
-42.321128 77.131084 249.969434
-40.270585 77.215802 250.281841
-38.217979 77.295737 250.578840
-36.163413 77.370891 250.860425
-34.106991 77.441263 251.126589
-32.048817 77.506855 251.377327
-29.988995 77.567666 251.612634
-27.927627 77.623698 251.832502
-25.864817 77.674949 252.036929
-23.800669 77.721423 252.225908
-21.735284 77.763118 252.399435
-19.668767 77.800036 252.557506
-17.601220 77.832178 252.700117
-15.532745 77.859544 252.827264
-13.463446 77.882136 252.938942
-11.393426 77.899955 253.035149
-9.322786 77.913002 253.115882
-7.251630 77.921279 253.181137
-5.180061 77.924786 253.230912
-3.108180 77.923525 253.265204
-1.036091 77.917497 253.284011
1.036104 77.906704 253.287331
3.108302 77.891148 253.275162
5.180400 77.870830 253.247502
7.252295 77.845753 253.204350
9.323885 77.815917 253.145706
11.395066 77.781325 253.071567
13.465735 77.741978 252.981934
15.535789 77.697879 252.876806
17.605125 77.649030 252.756182
19.673639 77.595434 252.620064
21.741227 77.537091 252.468451
23.807787 77.474005 252.301343
25.873213 77.406178 252.118743
27.937402 77.333613 251.920650
30.000250 77.256312 251.707066
32.061651 77.174278 251.477994
34.121502 77.087514 251.233434
36.179697 76.996022 250.973389
38.236132 76.899806 250.697862
40.290700 76.798868 250.406856
42.343296 76.693211 250.100373
44.393815 76.582840 249.778417
46.442150 76.467757 249.440993
48.488195 76.347965 249.088103
50.531842 76.223469 248.719753
52.572986 76.094271 248.335948
54.611518 75.960376 247.936692
56.647331 75.821787 247.521992
58.680318 75.678509 247.091853
60.710369 75.530545 246.646281
62.737376 75.377900 246.185284
64.761230 75.220578 245.708868
66.781823 75.058584 245.217041
68.799043 74.891922 244.709811
70.812782 74.720597 244.187187
72.822928 74.544613 243.649178
74.829372 74.363977 243.095792
76.832001 74.178692 242.527040
78.830704 73.988765 241.942933
80.825369 73.794201 241.343481
82.815885 73.595005 240.728695
84.802137 73.391183 240.098588
86.784013 73.182742 239.453171
88.761400 72.969687 238.792460
90.734183 72.752024 238.116465
92.702247 72.529761 237.425203
94.665478 72.302904 236.718688
96.623761 72.071459 235.996936
98.576980 71.835434 235.259961
100.525018 71.594836 234.507783
102.467760 71.349673 233.740417
104.405087 71.099951 232.957882
106.336883 70.845680 232.160197
108.263030 70.586866 231.347381
110.183408 70.323519 230.519455
112.097900 70.055647 229.676440
114.006387 69.783259 228.818357
115.908748 69.506363 227.945230
117.804863 69.224969 227.057081
119.694612 68.939087 226.153935
121.577874 68.648725 225.235817
123.454527 68.353895 224.302752
125.324450 68.054606 223.354769
127.187521 67.750869 222.391893
-127.269560 67.122875 222.535343
-125.408507 67.404832 223.504575
-123.540535 67.682240 224.459018
-121.665763 67.955092 225.398641
-119.784312 68.223381 226.323416
-117.896299 68.487101 227.233315
-116.001843 68.746245 228.128311
-114.101062 69.000807 229.008376
-112.194072 69.250783 229.873485
-110.280992 69.496166 230.723613
-108.361937 69.736951 231.558736
-106.437024 69.973133 232.378830
-104.506369 70.204708 233.183871
-102.570088 70.431670 233.973838
-100.628295 70.654015 234.748709
-98.681105 70.871740 235.508463
-96.728633 71.084839 236.253079
-94.770993 71.293310 236.982537
-92.808299 71.497148 237.696819
-90.840663 71.696350 238.395905
-88.868199 71.890913 239.079777
-86.891019 72.080833 239.748419
-84.909235 72.266107 240.401813
-82.922960 72.446734 241.039942
-80.932306 72.622709 241.662790
-78.937382 72.794031 242.270343
-76.938300 72.960697 242.862584
-74.935171 73.122704 243.439500
-72.928105 73.280052 244.001077
-70.917212 73.432738 244.547300
-68.902602 73.580759 245.078158
-66.884384 73.724115 245.593636
-64.862666 73.862804 246.093723
-62.837559 73.996825 246.578408
-60.809170 74.126175 247.047678
-58.777607 74.250855 247.501522
-56.742980 74.370863 247.939930
-54.705394 74.486197 248.362892
-52.664959 74.596858 248.770398
-50.621781 74.702845 249.162437
-48.575968 74.804156 249.539002
-46.527626 74.900792 249.900083
-44.476861 74.992752 250.245671
-42.423782 75.080036 250.575759
-40.368493 75.162643 250.890338
-38.311101 75.240574 251.189402
-36.251712 75.313828 251.472942
-34.190431 75.382406 251.740953
-32.127365 75.446307 251.993427
-30.062619 75.505533 252.230358
-27.996299 75.560083 252.451740
-25.928509 75.609959 252.657568
-23.859355 75.655159 252.847836
-21.788943 75.695686 253.022539
-19.717376 75.731540 253.181672
-17.644760 75.762721 253.325231
-15.571201 75.789231 253.453211
-13.496803 75.811070 253.565609
-11.421670 75.828240 253.662420
-9.345908 75.840742 253.743642
-7.269621 75.848577 253.809271
-5.192915 75.851746 253.859304
-3.115893 75.850250 253.893739
-1.038662 75.844092 253.912573
1.038675 75.833273 253.915805
3.116012 75.817794 253.903432
5.193245 75.797657 253.875453
7.270268 75.772864 253.831866
9.346977 75.743416 253.772672
11.423266 75.709317 253.697868
13.499030 75.670567 253.607456
15.574164 75.627169 253.501433
17.648562 75.579125 253.379802
19.722118 75.526438 253.242562
21.794727 75.469110 253.089714
23.866284 75.407143 252.921259
25.936681 75.340540 252.737199
28.005813 75.269303 252.537535
30.073574 75.193436 252.322269
32.139857 75.112942 252.091403
34.204555 75.027822 251.844941
36.267561 74.938081 251.582885
38.328768 74.843721 251.305239
40.388069 74.744746 251.012005
42.445356 74.641159 250.703189
44.500522 74.532964 250.378795
46.553458 74.420164 250.038827
48.604055 74.302762 249.683290
50.652206 74.180764 249.312190
52.697802 74.054172 248.925534
54.740732 73.922990 248.523326
56.780889 73.787223 248.105575
58.818161 73.646875 247.672287
60.852440 73.501951 247.223469
62.883614 73.352455 246.759130
64.911573 73.198391 246.279279
66.936206 73.039765 245.783923
68.957402 72.876582 245.273073
70.975048 72.708846 244.746739
72.989034 72.536562 244.204930
74.999246 72.359737 243.647658
77.005572 72.178376 243.074935
79.007899 71.992484 242.486771
81.006114 71.802067 241.883180
83.000101 71.607132 241.264174
84.989749 71.407684 240.629768
86.974941 71.203730 239.979975
88.955563 70.995276 239.314811
90.931499 70.782329 238.634290
92.902635 70.564896 237.938429
94.868853 70.342984 237.227244
96.830038 70.116601 236.500753
98.786072 69.885753 235.758973
100.736839 69.650448 235.001924
102.682220 69.410695 234.229625
104.622098 69.166501 233.442095
106.556354 68.917875 232.639356
108.484869 68.664825 231.821429
110.407524 68.407359 230.988337
112.324200 68.145488 230.140102
114.234776 67.879219 229.276749
116.139132 67.608563 228.398302
118.037148 67.333528 227.504786
119.928701 67.054126 226.596229
121.813671 66.770365 225.672656
123.691936 66.482257 224.734097
125.563373 66.189812 223.780580
127.427860 65.893041 222.812135
-127.507549 65.264575 222.951475
-125.645026 65.539518 223.926102
-123.775488 65.810032 224.885901
-121.899055 66.076110 225.830839
-120.015848 66.337744 226.760887
-118.125986 66.594928 227.676013
-116.229586 66.847656 228.576189
-114.326769 67.095920 229.461385
-112.417651 67.339715 230.331575
-110.502352 67.579035 231.186730
-108.580987 67.813875 232.026825
-106.653675 68.044229 232.851834
-104.720532 68.270092 233.661731
-102.781675 68.491458 234.456494
-100.837220 68.708324 235.236097
-98.887283 68.920684 236.000518
-96.931979 69.128534 236.749735
-94.971423 69.331871 237.483727
-93.005730 69.530689 238.202472
-91.035015 69.724985 238.905949
-89.059392 69.914755 239.594140
-87.078974 70.099997 240.267024
-85.093876 70.280706 240.924583
-83.104211 70.456879 241.566799
-81.110091 70.628514 242.193654
-79.111629 70.795607 242.805132
-77.108937 70.958157 243.401216
-75.102129 71.116159 243.981889
-73.091314 71.269613 244.547137
-71.076606 71.418515 245.096944
-69.058114 71.562865 245.631295
-67.035951 71.702658 246.150178
-65.010226 71.837895 246.653577
-62.981051 71.968573 247.141481
-60.948536 72.094691 247.613876
-58.912790 72.216247 248.070750
-56.873923 72.333240 248.512091
-54.832045 72.445669 248.937888
-52.787266 72.553532 249.348129
-50.739693 72.656830 249.742805
-48.689437 72.755560 250.121905
-46.636606 72.849723 250.485418
-44.581309 72.939318 250.833337
-42.523653 73.024343 251.165651
-40.463748 73.104800 251.482352
-38.401701 73.180688 251.783431
-36.337621 73.252005 252.068881
-34.271614 73.318754 252.338695
-32.203789 73.380933 252.592863
-30.134254 73.438542 252.831381
-28.063115 73.491583 253.054241
-25.990480 73.540055 253.261437
-23.916457 73.583958 253.452962
-21.841152 73.623294 253.628813
-19.764672 73.658063 253.788982
-17.687126 73.688265 253.933466
-15.608619 73.713902 254.062259
-13.529258 73.734975 254.175358
-11.449152 73.751484 254.272758
-9.368405 73.763430 254.354456
-7.287127 73.770816 254.420448
-5.205422 73.773641 254.470732
-3.123399 73.771908 254.505304
-1.041164 73.765618 254.524163
1.041176 73.754773 254.527306
3.123515 73.739373 254.514731
5.205743 73.719422 254.486438
7.287756 73.694921 254.442424
9.369445 73.665871 254.382690
11.450704 73.632276 254.307234
13.531425 73.594136 254.216057
15.611500 73.551454 254.109159
17.690822 73.504233 253.986540
19.769284 73.452476 253.848201
21.846778 73.396183 253.694144
23.923195 73.335359 253.524369
25.998427 73.270006 253.338880
28.072368 73.200126 253.137677
30.144907 73.125723 252.920765
32.215937 73.046800 252.688145
34.285349 72.963359 252.439821
36.353033 72.875405 252.175797
38.418882 72.782940 251.896076
40.482785 72.685967 251.600664
42.544633 72.584492 251.289566
44.604316 72.478516 250.962785
46.661725 72.368045 250.620329
48.716748 72.253081 250.262204
50.769277 72.133630 249.888415
52.819199 72.009694 249.498970
54.866404 71.881279 249.093877
56.910781 71.748389 248.673142
58.952218 71.611028 248.236775
60.990604 71.469202 247.784784
63.025826 71.322914 247.317179
65.057772 71.172171 246.833969
67.086330 71.016977 246.335165
69.111386 70.857336 245.820777
71.132827 70.693256 245.290816
73.150541 70.524741 244.745295
75.164411 70.351797 244.184225
77.174326 70.174430 243.607620
79.180170 69.992646 243.015494
81.181827 69.806451 242.407859
83.179184 69.615852 241.784732
85.172125 69.420854 241.146126
87.160533 69.221465 240.492059
89.144292 69.017692 239.822545
91.123287 68.809542 239.137604
93.097399 68.597021 238.437252
95.066513 68.380138 237.721507
97.030509 68.158899 236.990390
98.989271 67.933314 236.243919
100.942679 67.703389 235.482115
102.890616 67.469134 234.705000
104.832963 67.230556 233.912595
106.769599 66.987664 233.104924
108.700405 66.740467 232.282010
110.625262 66.488974 231.443876
112.544048 66.233195 230.590549
114.456644 65.973138 229.722053
116.362928 65.708814 228.838416
118.262778 65.440233 227.939666
120.156073 65.167405 227.025830
122.042690 64.890340 226.096938
123.922508 64.609050 225.153020
125.795404 64.323544 224.194108
127.661254 64.033835 223.220232
-127.738599 63.404916 223.355472
-125.874658 63.672750 224.335355
-124.003609 63.936276 225.300372
-122.125574 64.195486 226.250489
-120.240672 64.450372 227.185674
-118.349022 64.700928 228.105894
-116.450745 64.947146 229.011118
-114.545959 65.189020 229.901315
-112.634784 65.426545 230.776456
-110.717337 65.659712 231.636511
-108.793738 65.888517 232.481453
-106.864104 66.112954 233.311253
-104.928552 66.333018 234.125884
-102.987201 66.548702 234.925321
-101.040168 66.760003 235.709539
-99.087568 66.966914 236.478511
-97.129519 67.169432 237.232215
-95.166137 67.367551 237.970627
-93.197539 67.561268 238.693724
-91.223838 67.750579 239.401484
-89.245152 67.935479 240.093885
-87.261595 68.115964 240.770907
-85.273281 68.292031 241.432529
-83.280327 68.463677 242.078731
-81.282845 68.630898 242.709495
-79.280949 68.793691 243.324802
-77.274755 68.952053 243.924633
-75.264374 69.105981 244.508972
-73.249921 69.255473 245.077801
-71.231509 69.400527 245.631104
-69.209249 69.541139 246.168864
-67.183256 69.677308 246.691068
-65.153640 69.809031 247.197699
-63.120515 69.936307 247.688743
-61.083991 70.059134 248.164187
-59.044182 70.177510 248.624017
-57.001197 70.291434 249.068219
-54.955149 70.400904 249.496782
-52.906149 70.505920 249.909693
-50.854307 70.606479 250.306941
-48.799735 70.702581 250.688514
-46.742542 70.794225 251.054401
-44.682840 70.881411 251.404593
-42.620738 70.964137 251.739079
-40.556346 71.042404 252.057850
-38.489776 71.116210 252.360896
-36.421135 71.185555 252.648209
-34.350535 71.250440 252.919781
-32.278084 71.310864 253.175603
-30.203893 71.366828 253.415668
-28.128071 71.418330 253.639969
-26.050726 71.465373 253.848498
-23.971969 71.507955 254.041251
-21.891908 71.546078 254.218219
-19.810653 71.579742 254.379399
-17.728312 71.608948 254.524784
-15.644996 71.633696 254.654369
-13.560812 71.653988 254.768150
-11.475869 71.669824 254.866123
-9.390277 71.681206 254.948284
-7.304145 71.688134 255.014629
-5.217582 71.690611 255.065155
-3.130695 71.688637 255.099859
-1.043596 71.682213 255.118739
1.043608 71.671342 255.121794
3.130808 71.656026 255.109020
5.217894 71.636265 255.080417
7.304757 71.612063 255.035984
9.391288 71.583420 254.975720
11.477378 71.550339 254.899625
13.562917 71.512823 254.807699
15.647796 71.470873 254.699943
17.731905 71.424492 254.576357
19.815134 71.373683 254.436943
21.897375 71.318448 254.281702
23.978516 71.258790 254.110637
26.058449 71.194711 253.923749
28.137061 71.126216 253.721042
30.214245 71.053306 253.502519
32.289888 70.975985 253.268183
34.363880 70.894257 253.018039
36.436111 70.808125 252.752091
38.506468 70.717591 252.470343
40.574842 70.622661 252.172802
42.641121 70.523338 251.859472
44.705193 70.419625 251.530360
46.766946 70.311527 251.185473
48.826268 70.199047 250.824818
50.883048 70.082191 250.448402
52.937172 69.960963 250.056233
54.988528 69.835366 249.648320
57.037003 69.705406 249.224671
59.082483 69.571088 248.785297
61.124856 69.432417 248.330207
63.164007 69.289397 247.859411
65.199823 69.142034 247.372921
67.232190 68.990333 246.870749
69.260992 68.834300 246.352906
71.286115 68.673940 245.819405
73.307444 68.509260 245.270259
75.324864 68.340266 244.705482
77.338259 68.166962 244.125089
79.347513 67.989357 243.529094
81.352509 67.807456 242.917513
83.353132 67.621266 242.290362
85.349265 67.430794 241.647659
87.340789 67.236047 240.989420
89.327589 67.037033 240.315663
91.309546 66.833757 239.626409
93.286542 66.626229 238.921675
95.258458 66.414455 238.201483
97.225177 66.198444 237.465852
99.186578 65.978205 236.714806
101.142544 65.753744 235.948365
103.092953 65.525071 235.166554
105.037687 65.292195 234.369395
106.976625 65.055125 233.556915
108.909646 64.813869 232.729137
110.836630 64.568438 231.886089
112.757456 64.318840 231.027797
114.672001 64.065086 230.154289
116.580145 63.807185 229.265595
118.481765 63.545149 228.361742
120.376739 63.278987 227.442763
122.264945 63.008710 226.508688
124.146259 62.734330 225.559549
126.020558 62.455858 224.595380
127.887719 62.173305 223.616215
-127.962725 61.543949 223.747365
-126.097419 61.804582 224.732362
-124.224915 62.061027 225.702458
-122.345333 62.313278 226.657616
-120.458795 62.561325 227.597802
-118.565421 62.805162 228.522980
-116.665330 63.044781 229.433119
-114.758643 63.280177 230.328185
-112.845479 63.511342 231.208147
-110.925957 63.738269 232.072974
-109.000197 63.960953 232.922634
-107.068316 64.179387 233.757100
-105.130435 64.393566 234.576342
-103.186670 64.603484 235.380332
-101.237141 64.809136 236.169044
-99.281964 65.010516 236.942450
-97.321258 65.207620 237.700524
-95.355139 65.400443 238.443242
-93.383726 65.588980 239.170578
-91.407133 65.773226 239.882510
-89.425479 65.953178 240.579014
-87.438879 66.128832 241.260067
-85.447450 66.300183 241.925648
-83.451307 66.467228 242.575735
-81.450565 66.629964 243.210307
-79.445341 66.788386 243.829344
-77.435750 66.942492 244.432828
-75.421906 67.092279 245.020738
-73.403924 67.237744 245.593057
-71.381918 67.378884 246.149767
-69.356003 67.515696 246.690850
-67.326293 67.648178 247.216290
-65.292902 67.776328 247.726071
-63.255944 67.900144 248.220176
-61.215531 68.019624 248.698592
-59.171778 68.134765 249.161302
-57.124798 68.245567 249.608293
-55.074702 68.352027 250.039552
-53.021605 68.454144 250.455065
-50.965619 68.551917 250.854819
-48.906856 68.645345 251.238803
-46.845429 68.734426 251.607004
-44.781449 68.819160 251.959411
-42.715030 68.899546 252.296014
-40.646282 68.975584 252.616802
-38.575319 69.047271 252.921765
-36.502250 69.114610 253.210893
-34.427189 69.177598 253.484178
-32.350246 69.236236 253.741611
-30.271534 69.290524 253.983184
-28.191162 69.340461 254.208888
-26.109244 69.386049 254.418717
-24.025889 69.427287 254.612664
-21.941209 69.464175 254.790721
-19.855315 69.496715 254.952884
-17.768318 69.524907 255.099146
-15.680330 69.548751 255.229502
-13.591460 69.568249 255.343946
-11.501821 69.583400 255.442476
-9.411522 69.594208 255.525086
-7.320676 69.600672 255.591773
-5.229392 69.602794 255.642533
-3.137783 69.600575 255.677364
-1.045958 69.594017 255.696263
1.045970 69.583122 255.699228
3.137892 69.567891 255.686257
5.229695 69.548325 255.657350
7.321270 69.524428 255.612505
9.412503 69.496201 255.551722
11.503285 69.463646 255.475001
13.593504 69.426766 255.382342
15.683048 69.385563 255.273747
17.771806 69.340039 255.149215
19.859666 69.290197 255.008749
21.946516 69.236040 254.852352
24.032245 69.177571 254.680024
26.116741 69.114793 254.491771
28.199891 69.047708 254.287593
30.281583 68.976320 254.067497
32.361705 68.900633 253.831485
34.440144 68.820649 253.579563
36.516787 68.736373 253.311735
38.591523 68.647808 253.028008
40.664237 68.554958 252.728387
42.734816 68.457827 252.412879
44.803147 68.356419 252.081491
46.869116 68.250738 251.734230
48.932610 68.140788 251.371105
50.993515 68.026575 250.992125
53.051716 67.908102 250.597297
55.107099 67.785374 250.186632
57.159549 67.658397 249.760139
59.208951 67.527176 249.317831
61.255191 67.391715 248.859716
63.298153 67.252020 248.385808
65.337722 67.108096 247.896119
67.373781 66.959949 247.390660
69.406215 66.807585 246.869447
71.434907 66.651010 246.332492
73.459741 66.490230 245.779811
75.480601 66.325251 245.211419
77.497368 66.156080 244.627331
79.509926 65.982723 244.027564
81.518157 65.805187 243.412135
83.521944 65.623478 242.781062
85.521167 65.437605 242.134363
87.515710 65.247574 241.472058
89.505453 65.053393 240.794165
91.490277 64.855070 240.100706
93.470063 64.652612 239.391702
95.444692 64.446027 238.667175
97.414044 64.235324 237.927147
99.377999 64.020511 237.171642
101.336436 63.801596 236.400683
103.289236 63.578590 235.614296
105.236277 63.351499 234.812507
107.177439 63.120335 233.995342
109.112599 62.885106 233.162827
111.041637 62.645822 232.314993
112.964431 62.402493 231.451866
114.880857 62.155129 230.573478
116.790795 61.903740 229.679858
118.694122 61.648337 228.771038
120.590714 61.388931 227.847051
122.480448 61.125533 226.907931
124.363202 60.858154 225.953710
126.238851 60.586806 224.984425
128.107272 60.311500 224.000111
-128.179945 59.681724 224.127182
-126.313324 59.935066 225.117152
-124.439418 60.184342 226.092186
-122.558346 60.429543 227.052245
-120.670231 60.670663 227.997294
-118.775193 60.907694 228.927295
-116.873352 61.140627 229.842214
-114.964830 61.369457 230.742015
-113.049745 61.594176 231.626666
-111.128219 61.814778 232.496134
-109.200370 62.031255 233.350386
-107.266319 62.243603 234.189390
-105.326185 62.451815 235.013118
-103.380087 62.655884 235.821538
-101.428144 62.855806 236.614622
-99.470475 63.051576 237.392341
-97.507197 63.243187 238.154668
-95.538430 63.430634 238.901576
-93.564292 63.613914 239.633039
-91.584901 63.793021 240.349030
-89.600373 63.967951 241.049527
-87.610827 64.138699 241.734504
-85.616380 64.305262 242.403937
-83.617149 64.467636 243.057805
-81.613251 64.625816 243.696084
-79.604802 64.779799 244.318753
-77.591920 64.929582 244.925792
-75.574719 65.075161 245.517179
-73.553317 65.216534 246.092895
-71.527830 65.353698 246.652922
-69.498372 65.486649 247.197239
-67.465060 65.615385 247.725830
-65.428009 65.739904 248.238677
-63.387335 65.860202 248.735762
-61.343152 65.976280 249.217071
-59.295575 66.088133 249.682586
-57.244719 66.195760 250.132292
-55.190698 66.299160 250.566175
-53.133628 66.398330 250.984221
-51.073622 66.493271 251.386416
-49.010795 66.583979 251.772746
-46.945260 66.670454 252.143200
-44.877132 66.752695 252.497764
-42.806525 66.830701 252.836427
-40.733551 66.904471 253.159178
-38.658326 66.974004 253.466007
-36.580962 67.039301 253.756902
-34.501572 67.100360 254.031855
-32.420271 67.157182 254.290855
-30.337171 67.209765 254.533895
-28.252386 67.258111 254.760965
-26.166029 67.302219 254.972058
-24.078213 67.342089 255.167166
-21.989051 67.377722 255.346283
-19.898656 67.409119 255.509401
