X Y Z
77.108937 70.958157 243.401216
79.111629 70.795607 242.805132
81.110091 70.628514 242.193654
83.104211 70.456879 241.566799
85.093876 70.280706 240.924583
87.078974 70.099997 240.267024
89.059392 69.914755 239.594140
91.035015 69.724985 238.905949
93.005730 69.530689 238.202472
94.971423 69.331871 237.483727
96.931979 69.128534 236.749735
98.887283 68.920684 236.000518
100.837220 68.708324 235.236097
102.781675 68.491458 234.456494
104.720532 68.270092 233.661731
106.653675 68.044229 232.851834
108.580987 67.813875 232.026825
110.502352 67.579035 231.186730
112.417651 67.339715 230.331575
114.326769 67.095920 229.461385
116.229586 66.847656 228.576189
118.125986 66.594928 227.676013
120.015848 66.337744 226.760887
121.899055 66.076110 225.830839
123.775488 65.810032 224.885901
125.645026 65.539518 223.926102
127.507549 65.264575 222.951475
-127.887719 62.173305 223.616215
-126.020558 62.455858 224.595380
-124.146259 62.734330 225.559549
-122.264945 63.008710 226.508688
-120.376739 63.278987 227.442763
-118.481765 63.545149 228.361742
-116.580145 63.807185 229.265595
-114.672001 64.065086 230.154289
-112.757456 64.318840 231.027797
-110.836630 64.568438 231.886089
-108.909646 64.813869 232.729137
-106.976625 65.055125 233.556915
-105.037687 65.292195 234.369395
-103.092953 65.525071 235.166554
-101.142544 65.753744 235.948365
-99.186578 65.978205 236.714806
-97.225177 66.198444 237.465852
-95.258458 66.414455 238.201483
-93.286542 66.626229 238.921675
-91.309546 66.833757 239.626409
-89.327589 67.037033 240.315663
-87.340789 67.236047 240.989420
-85.349265 67.430794 241.647659
-83.353132 67.621266 242.290362
-81.352509 67.807456 242.917513
-79.347513 67.989357 243.529094
-77.338259 68.166962 244.125089
-75.324864 68.340266 244.705482
-73.307444 68.509260 245.270259
-71.286115 68.673940 245.819405
-69.260992 68.834300 246.352906
-67.232190 68.990333 246.870749
-65.199823 69.142034 247.372921
-63.164007 69.289397 247.859411
-61.124856 69.432417 248.330207
-59.082483 69.571088 248.785297
-57.037003 69.705406 249.224671
-54.988528 69.835366 249.648320
-52.937172 69.960963 250.056233
-50.883048 70.082191 250.448402
-48.826268 70.199047 250.824818
-46.766946 70.311527 251.185473
-44.705193 70.419625 251.530360
-42.641121 70.523338 251.859472
-40.574842 70.622661 252.172802
-38.506468 70.717591 252.470343
-36.436111 70.808125 252.752091
-34.363880 70.894257 253.018039
-32.289888 70.975985 253.268183
-30.214245 71.053306 253.502519
-28.137061 71.126216 253.721042
-26.058449 71.194711 253.923749
-23.978516 71.258790 254.110637
-21.897375 71.318448 254.281702
-19.815134 71.373683 254.436943
-17.731905 71.424492 254.576357
-15.647796 71.470873 254.699943
-13.562917 71.512823 254.807699
-11.477378 71.550339 254.899625
-9.391288 71.583420 254.975720
-7.304757 71.612063 255.035984
-5.217894 71.636265 255.080417
-3.130808 71.656026 255.109020
-1.043608 71.671342 255.121794
1.043596 71.682213 255.118739
3.130695 71.688637 255.099859
5.217582 71.690611 255.065155
7.304145 71.688134 255.014629
9.390277 71.681206 254.948284
11.475869 71.669824 254.866123
13.560812 71.653988 254.768150
15.644996 71.633696 254.654369
17.728312 71.608948 254.524784
19.810653 71.579742 254.379399
21.891908 71.546078 254.218219
23.971969 71.507955 254.041251
26.050726 71.465373 253.848498
28.128071 71.418330 253.639969
30.203893 71.366828 253.415668
32.278084 71.310864 253.175603
34.350535 71.250440 252.919781
36.421135 71.185555 252.648209
38.489776 71.116210 252.360896
40.556346 71.042404 252.057850
42.620738 70.964137 251.739079
44.682840 70.881411 251.404593
46.742542 70.794225 251.054401
48.799735 70.702581 250.688514
50.854307 70.606479 250.306941
52.906149 70.505920 249.909693
54.955149 70.400904 249.496782
57.001197 70.291434 249.068219
59.044182 70.177510 248.624017
61.083991 70.059134 248.164187
63.120515 69.936307 247.688743
65.153640 69.809031 247.197699
67.183256 69.677308 246.691068
69.209249 69.541139 246.168864
71.231509 69.400527 245.631104
73.249921 69.255473 245.077801
75.264374 69.105981 244.508972
77.274755 68.952053 243.924633
79.280949 68.793691 243.324802
81.282845 68.630898 242.709495
83.280327 68.463677 242.078731
85.273281 68.292031 241.432529
87.261595 68.115964 240.770907
89.245152 67.935479 240.093885
91.223838 67.750579 239.401484
93.197539 67.561268 238.693724
95.166137 67.367551 237.970627
97.129519 67.169432 237.232215
99.087568 66.966914 236.478511
101.040168 66.760003 235.709539
102.987201 66.548702 234.925321
104.928552 66.333018 234.125884
106.864104 66.112954 233.311253
108.793738 65.888517 232.481453
110.717337 65.659712 231.636511
112.634784 65.426545 230.776456
114.545959 65.189020 229.901315
116.450745 64.947146 229.011118
118.349022 64.700928 228.105894
120.240672 64.450372 227.185674
122.125574 64.195486 226.250489
124.003609 63.936276 225.300372
125.874658 63.672750 224.335355
127.738599 63.404916 223.355472
-128.107272 60.311500 224.000111
-126.238851 60.586806 224.984425
-124.363202 60.858154 225.953710
-122.480448 61.125533 226.907931
-120.590714 61.388931 227.847051
-118.694122 61.648337 228.771038
-116.790795 61.903740 229.679858
-114.880857 62.155129 230.573478
-112.964431 62.402493 231.451866
-111.041637 62.645822 232.314993
-109.112599 62.885106 233.162827
-107.177439 63.120335 233.995342
-105.236277 63.351499 234.812507
-103.289236 63.578590 235.614296
-101.336436 63.801596 236.400683
-99.377999 64.020511 237.171642
-97.414044 64.235324 237.927147
-95.444692 64.446027 238.667175
-93.470063 64.652612 239.391702
-91.490277 64.855070 240.100706
-89.505453 65.053393 240.794165
-87.515710 65.247574 241.472058
-85.521167 65.437605 242.134363
-83.521944 65.623478 242.781062
-81.518157 65.805187 243.412135
-79.509926 65.982723 244.027564
-77.497368 66.156080 244.627331
-75.480601 66.325251 245.211419
-73.459741 66.490230 245.779811
-71.434907 66.651010 246.332492
-69.406215 66.807585 246.869447
-67.373781 66.959949 247.390660
-65.337722 67.108096 247.896119
-63.298153 67.252020 248.385808
-61.255191 67.391715 248.859716
-59.208951 67.527176 249.317831
-57.159549 67.658397 249.760139
-55.107099 67.785374 250.186632
-53.051716 67.908102 250.597297
-50.993515 68.026575 250.992125
-48.932610 68.140788 251.371105
-46.869116 68.250738 251.734230
-44.803147 68.356419 252.081491
-42.734816 68.457827 252.412879
-40.664237 68.554958 252.728387
-38.591523 68.647808 253.028008
-36.516787 68.736373 253.311735
-34.440144 68.820649 253.579563
-32.361705 68.900633 253.831485
-30.281583 68.976320 254.067497
-28.199891 69.047708 254.287593
-26.116741 69.114793 254.491771
-24.032245 69.177571 254.680024
-21.946516 69.236040 254.852352
-19.859666 69.290197 255.008749
-17.771806 69.340039 255.149215
-15.683048 69.385563 255.273747
-13.593504 69.426766 255.382342
-11.503285 69.463646 255.475001
-9.412503 69.496201 255.551722
-7.321270 69.524428 255.612505
-5.229695 69.548325 255.657350
-3.137892 69.567891 255.686257
-1.045970 69.583122 255.699228
1.045958 69.594017 255.696263
3.137783 69.600575 255.677364
5.229392 69.602794 255.642533
7.320676 69.600672 255.591773
9.411522 69.594208 255.525086
11.501821 69.583400 255.442476
13.591460 69.568249 255.343946
15.680330 69.548751 255.229502
17.768318 69.524907 255.099146
19.855315 69.496715 254.952884
21.941209 69.464175 254.790721
24.025889 69.427287 254.612664
26.109244 69.386049 254.418717
28.191162 69.340461 254.208888
30.271534 69.290524 253.983184
32.350246 69.236236 253.741611
34.427189 69.177598 253.484178
36.502250 69.114610 253.210893
38.575319 69.047271 252.921765
40.646282 68.975584 252.616802
42.715030 68.899546 252.296014
44.781449 68.819160 251.959411
46.845429 68.734426 251.607004
48.906856 68.645345 251.238803
50.965619 68.551917 250.854819
53.021605 68.454144 250.455065
55.074702 68.352027 250.039552
57.124798 68.245567 249.608293
59.171778 68.134765 249.161302
61.215531 68.019624 248.698592
63.255944 67.900144 248.220176
65.292902 67.776328 247.726071
67.326293 67.648178 247.216290
69.356003 67.515696 246.690850
71.381918 67.378884 246.149767
73.403924 67.237744 245.593057
75.421906 67.092279 245.020738
77.435750 66.942492 244.432828
79.445341 66.788386 243.829344
81.450565 66.629964 243.210307
83.451307 66.467228 242.575735
85.447450 66.300183 241.925648
87.438879 66.128832 241.260067
89.425479 65.953178 240.579014
91.407133 65.773226 239.882510
93.383726 65.588980 239.170578
95.355139 65.400443 238.443242
97.321258 65.207620 237.700524
99.281964 65.010516 236.942450
101.237141 64.809136 236.169044
103.186670 64.603484 235.380332
105.130435 64.393566 234.576342
107.068316 64.179387 233.757100
109.000197 63.960953 232.922634
110.925957 63.738269 232.072974
112.845479 63.511342 231.208147
114.758643 63.280177 230.328185
116.665330 63.044781 229.433119
118.565421 62.805162 228.522980
120.458795 62.561325 227.597802
122.345333 62.313278 226.657616
124.224915 62.061027 225.702458
126.097419 61.804582 224.732362
127.962725 61.543949 223.747365
-128.319930 58.448469 224.371950
-126.450299 58.716439 225.361269
-124.573352 58.980576 226.335529
-122.689214 59.240866 227.294691
-120.798008 59.497298 228.238719
-118.899859 59.749861 229.167576
-116.994889 59.998544 230.081226
-115.083222 60.243335 230.979637
-113.164982 60.484224 231.862773
-111.240290 60.721199 232.730603
-109.309271 60.954252 233.583095
-107.372046 61.183371 234.420218
-105.428738 61.408547 235.241943
-103.479469 61.629769 236.048239
-101.524361 61.847029 236.839079
-99.563535 62.060317 237.614435
-97.597113 62.269625 238.374280
-95.625216 62.474942 239.118589
-93.647965 62.676261 239.847337
-91.665480 62.873573 240.560499
-89.677883 63.066870 241.258051
-87.685294 63.256143 241.939971
-85.687832 63.441385 242.606237
-83.685617 63.622588 243.256827
-81.678769 63.799745 243.891720
-79.667407 63.972848 244.510897
-77.651651 64.141889 245.114339
-75.631619 64.306862 245.702026
-73.607429 64.467761 246.273941
-71.579201 64.624578 246.830067
-69.547052 64.777306 247.370387
-67.511100 64.925941 247.894884
-65.471463 65.070474 248.403544
-63.428259 65.210901 248.896353
-61.381605 65.347215 249.373294
-59.331618 65.479412 249.834357
-57.278414 65.607484 250.279526
-55.222111 65.731427 250.708791
-53.162825 65.851236 251.122139
-51.100673 65.966905 251.519559
-49.035769 66.078429 251.901041
-46.968231 66.185805 252.266574
-44.898173 66.289026 252.616150
-42.825712 66.388089 252.949758
-40.750963 66.482989 253.267391
-38.674040 66.573721 253.569040
-36.595060 66.660283 253.854699
-34.514136 66.742669 254.124360
-32.431384 66.820876 254.378018
-30.346917 66.894900 254.615665
-28.260852 66.964738 254.837297
-26.173300 67.030385 255.042910
-24.084378 67.091840 255.232498
-21.994198 67.149098 255.406057
-19.902875 67.202156 255.563585
-17.810523 67.251012 255.705078
-15.717255 67.295662 255.830533
-13.623184 67.336104 255.939950
-11.528425 67.372336 256.033326
-9.433090 67.404354 256.110659
-7.337293 67.432157 256.171951
-5.241148 67.455742 256.217199
-3.144766 67.475107 256.246406
-1.048263 67.490250 256.259570
1.048251 67.501169 256.256694
3.144661 67.507863 256.237779
5.240854 67.510329 256.202828
7.336717 67.508567 256.151842
9.432139 67.502575 256.084824
11.527004 67.492351 256.001779
13.621202 67.477894 255.902709
15.714618 67.459204 255.787620
17.807141 67.436279 255.656516
19.898656 67.409119 255.509401
21.989051 67.377722 255.346283
24.078213 67.342089 255.167166
26.166029 67.302219 254.972058
28.252386 67.258111 254.760965
30.337171 67.209765 254.533895
32.420271 67.157182 254.290855
34.501572 67.100360 254.031855
36.580962 67.039301 253.756902
38.658326 66.974004 253.466007
40.733551 66.904471 253.159178
42.806525 66.830701 252.836427
44.877132 66.752695 252.497764
46.945260 66.670454 252.143200
49.010795 66.583979 251.772746
51.073622 66.493271 251.386416
53.133628 66.398330 250.984221
55.190698 66.299160 250.566175
57.244719 66.195760 250.132292
59.295575 66.088133 249.682586
61.343152 65.976280 249.217071
63.387335 65.860202 248.735762
65.428009 65.739904 248.238677
67.465060 65.615385 247.725830
69.498372 65.486649 247.197239
71.527830 65.353698 246.652922
73.553317 65.216534 246.092895
75.574719 65.075161 245.517179
77.591920 64.929582 244.925792
79.604802 64.779799 244.318753
81.613251 64.625816 243.696084
83.617149 64.467636 243.057805
85.616380 64.305262 242.403937
87.610827 64.138699 241.734504
89.600373 63.967951 241.049527
91.584901 63.793021 240.349030
93.564292 63.613914 239.633039
95.538430 63.430634 238.901576
97.507197 63.243187 238.154668
99.470475 63.051576 237.392341
101.428144 62.855806 236.614622
103.380087 62.655884 235.821538
105.326185 62.451815 235.013118
107.266319 62.243603 234.189390
109.200370 62.031255 233.350386
111.128219 61.814778 232.496134
113.049745 61.594176 231.626666
114.964830 61.369457 230.742015
116.873352 61.140627 229.842214
118.775193 60.907694 228.927295
120.670231 60.670663 227.997294
122.558346 60.429543 227.052245
124.439418 60.184342 226.092186
126.313324 59.935066 225.117152
128.179945 59.681724 224.127182
-128.525707 56.584261 224.731760
-126.654915 56.844810 225.725940
-124.776723 57.101648 226.705031
-122.891255 57.354764 227.668993
-120.998635 57.604146 228.617788
-119.098987 57.849782 229.551376
-117.192436 58.091660 230.469720
-115.279104 58.329770 231.372786
-113.359117 58.564101 232.260536
-111.432597 58.794641 233.132937
-109.499668 59.021380 233.989956
-107.560453 59.244308 234.831559
-105.615075 59.463415 235.657714
-103.663657 59.678690 236.468392
-101.706321 59.890125 237.263561
-99.743190 60.097709 238.043192
-97.774386 60.301434 238.807258
-95.800031 60.501290 239.555730
-93.820248 60.697268 240.288582
-91.835158 60.889360 241.005788
-89.844881 61.077557 241.707322
-87.849541 61.261851 242.393159
-85.849257 61.442234 243.063278
-83.844151 61.618698 243.717653
-81.834344 61.791234 244.356264
-79.819955 61.959836 244.979088
-77.801105 62.124496 245.586105
-75.777915 62.285207 246.177295
-73.750504 62.441962 246.752638
-71.718992 62.594754 247.312116
-69.683499 62.743576 247.855711
-67.644143 62.888421 248.383406
-65.601044 63.029284 248.895183
-63.554321 63.166158 249.391028
-61.504093 63.299037 249.870923
-59.450478 63.427916 250.334856
-57.393595 63.552787 250.782811
-55.333562 63.673647 251.214776
-53.270496 63.790488 251.630737
-51.204516 63.903307 252.030682
-49.135740 64.012098 252.414600
-47.064284 64.116856 252.782479
-44.990267 64.217576 253.134310
-42.913806 64.314254 253.470081
-40.835016 64.406884 253.789785
-38.754017 64.495463 254.093411
-36.670923 64.579986 254.380952
-34.585852 64.660449 254.652401
-32.498921 64.736849 254.907749
-30.410245 64.809180 255.146991
-28.319940 64.877440 255.370121
-26.228124 64.941626 255.577133
-24.134911 65.001732 255.768022
-22.040418 65.057757 255.942783
-19.944761 65.109697 256.101413
-17.848054 65.157549 256.243909
-15.750414 65.201309 256.370267
-13.651956 65.240976 256.480485
-11.552795 65.276547 256.574561
-9.453047 65.308018 256.652494
-7.352827 65.335388 256.714283
-5.252250 65.358654 256.759927
-3.151431 65.377815 256.789427
-1.050485 65.392867 256.802783
1.050473 65.403809 256.799997
3.151328 65.410640 256.781069
5.251965 65.413358 256.746002
7.352269 65.411960 256.694799
9.452125 65.406446 256.627462
11.551419 65.396815 256.543995
1.339249 6.414942 25.160583
15.747859 65.365194 256.328688
17.844777 65.343204 256.196857
19.940672 65.317091 256.048916
22.035431 65.286857 255.884869
24.128938 65.252499 255.704724
26.221079 65.214018 255.508487
28.311739 65.171414 255.296166
30.400802 65.124687 255.067768
32.488154 65.073835 254.823303
34.573680 65.018860 254.562779
36.657265 64.959761 254.286206
38.738792 64.896540 253.993593
40.818148 64.829196 253.684950
42.895217 64.757730 253.360290
44.969884 64.682143 253.019624
47.042032 64.602435 252.662962
49.111547 64.518609 252.290319
51.178313 64.430664 251.901707
53.242213 64.338603 251.497139
55.303133 64.242426 251.076630
57.360956 64.142135 250.640195
59.415566 64.037733 250.187848
61.466847 63.929220 249.719606
63.514683 63.816599 249.235484
65.558957 63.699872 248.735501
67.599552 63.579042 248.219673
69.636352 63.454111 247.688018
71.669240 63.325081 247.140555
73.698100 63.191955 246.577304
75.722812 63.054736 245.998284
77.743262 62.913428 245.403516
79.759330 62.768034 244.793021
81.770900 62.618556 244.166821
83.777853 62.464999 243.524938
85.780072 62.307367 242.867394
87.777438 62.145663 242.194215
89.769834 61.979891 241.505424
91.757141 61.810057 240.801046
93.739240 61.636163 240.081108
95.716013 61.458216 239.345634
97.687340 61.276219 238.594653
99.653102 61.090178 237.828193
101.613181 60.900098 237.046281
103.567456 60.705984 236.248948
105.515809 60.507843 235.436223
107.458119 60.305679 234.608137
109.394266 60.099500 233.764721
111.324130 59.889310 232.906008
113.247591 59.675117 232.032031
115.164528 59.456927 231.142824
117.074822 59.234747 230.238422
118.978350 59.008585 229.318859
120.874992 58.778446 228.384173
122.764627 58.544340 227.434401
124.647133 58.306273 226.469580
126.522389 58.064253 225.489750
128.390274 57.818290 224.494951
-128.724621 54.718924 225.079567
-126.852716 54.971967 226.078463
-124.973329 55.221424 227.062241
-123.086584 55.467284 228.030861
-121.192605 55.709532 228.984280
-119.291518 55.948159 229.922459
-117.383446 56.183152 230.845360
-115.468514 56.414499 231.752943
-113.546846 56.642191 232.645172
-111.618566 56.866216 233.522010
-109.683798 57.086562 234.383423
-107.742666 57.303221 235.229375
-105.795293 57.516181 236.059833
-103.841804 57.725432 236.874765
-101.882321 57.930965 237.674138
-99.916967 58.132770 238.457922
-97.945866 58.330838 239.226087
-95.969141 58.525159 239.978603
-93.986915 58.715723 240.715441
-91.999309 58.902524 241.436575
-90.006447 59.085550 242.141977
-88.008451 59.264795 242.831622
-86.005443 59.440250 243.505483
-83.997545 59.611906 244.163537
-81.984879 59.779757 244.805760
-79.967566 59.943793 245.432129
-77.945729 60.104008 246.042622
-75.919487 60.260394 246.637216
-73.888963 60.412943 247.215892
-71.854278 60.561650 247.778630
-69.815552 60.706506 248.325409
-67.772906 60.847506 248.856212
-65.726460 60.984642 249.371020
-63.676335 61.117909 249.869817
-61.622651 61.247300 250.352586
-59.565528 61.372808 250.819310
-57.505086 61.494429 251.269975
-55.441445 61.612156 251.704566
-53.374723 61.725984 252.123069
-51.305041 61.835907 252.525471
-49.232518 61.941921 252.911759
-47.157273 62.044019 253.281921
-45.079424 62.142197 253.635945
-42.999091 62.236451 253.973822
-40.916393 62.326774 254.295541
-38.831447 62.413164 254.601091
-36.744373 62.495615 254.890465
-34.655289 62.574124 255.163653
-32.564312 62.648685 255.420649
-30.471561 62.719296 255.661444
-28.377154 62.785952 255.886032
-26.281208 62.848650 256.094407
-24.183842 62.907386 256.286563
-22.085173 62.962156 256.462496
-19.985319 63.012958 256.622201
-17.884396 63.059788 256.765674
-15.782523 63.102644 256.892912
-13.679817 63.141521 257.003912
-11.576394 63.176419 257.098672
-9.472373 63.207333 257.177190
-7.367869 63.234262 257.239466
-5.263001 63.257203 257.285497
-3.157884 63.276154 257.315285
-1.052636 63.291113 257.328830
1.052625 63.302078 257.326133
3.157785 63.309047 257.307196
5.262725 63.312018 257.272020
7.367329 63.310990 257.220608
9.471480 63.305962 257.152963
11.575062 63.296932 257.069089
13.677958 63.283898 256.968990
15.780051 63.266861 256.852670
17.881224 63.245818 256.720136
19.981362 63.220770 256.571392
22.080346 63.191715 256.406446
24.178062 63.158653 256.225303
26.274390 63.121584 256.027971
28.369216 63.080507 255.814458
30.462423 63.035423 255.584773
32.553892 62.986331 255.338924
34.643509 62.933231 255.076921
36.731155 62.876124 254.798774
38.816714 62.815010 254.504493
40.900070 62.749890 254.194090
42.981104 62.680764 253.867577
45.059699 62.607633 253.524965
47.135740 62.530499 253.166267
49.209108 62.449362 252.791497
51.279686 62.364223 252.400669
53.347356 62.275085 251.993796
55.412002 62.181948 251.570895
57.473505 62.084814 251.131981
59.531749 61.983686 250.677070
61.586614 61.878564 250.206179
63.637984 61.769452 249.719326
65.685741 61.656351 249.216528
67.729765 61.539264 248.697804
69.769940 61.418194 248.163174
71.806147 61.293143 247.612657
73.838267 61.164115 247.046274
75.866182 61.031112 246.464046
77.889774 60.894137 245.865994
79.908922 60.753195 245.252143
81.923510 60.608288 244.622513
83.933417 60.459420 243.977130
85.938524 60.306596 243.316018
87.938713 60.149819 242.639201
89.933863 59.989094 241.946707
91.923855 59.824425 241.238560
93.908570 59.655817 240.514789
95.887888 59.483275 239.775422
97.861688 59.306803 239.020487
99.829851 59.126407 238.250014
101.792256 58.942092 237.464032
103.748783 58.753864 236.662573
105.699311 58.561728 235.845669
107.643720 58.365691 235.013352
109.581890 58.165758 234.165655
111.513698 57.961937 233.302612
113.439025 57.754233 232.424259
115.357749 57.542653 231.530630
117.269748 57.327205 230.621763
119.174902 57.107896 229.697695
121.073089 56.884732 228.758463
122.964187 56.657722 227.804107
124.848074 56.426874 226.834667
126.724629 56.192195 225.850184
128.593729 55.953695 224.850699
-128.916685 52.852502 225.415398
-127.043715 53.097960 226.418862
-125.163182 53.339956 227.407183
-123.275213 53.578478 228.380316
-121.379931 53.813514 229.338218
-119.477461 54.045052 230.280847
-117.567929 54.273080 231.208163
-115.651459 54.497587 232.120126
-113.728176 54.718562 233.016697
-111.798203 54.935994 233.897837
-109.861667 55.149871 234.763511
-107.918690 55.360184 235.613680
-105.969398 55.566922 236.448311
-104.013915 55.770074 237.267369
-102.052364 55.969632 238.070820
-100.084870 56.165584 238.858632
-98.111556 56.357922 239.630773
-96.132547 56.546636 240.387211
-94.147965 56.731716 241.127918
-92.157936 56.913155 241.852864
-90.162581 57.090943 242.562019
-88.162024 57.265071 243.255358
-86.156389 57.435531 243.932852
-84.145798 57.602315 244.594477
-82.130374 57.765414 245.240206
-80.110240 57.924822 245.870015
-78.085519 58.080529 246.483882
-76.056333 58.232529 247.081782
-74.022804 58.380814 247.663693
-71.985055 58.525377 248.229595
-69.943208 58.666211 248.779467
-67.897385 58.803309 249.313289
-65.847707 58.936664 249.831041
-63.794297 59.066270 250.332705
-61.737275 59.192121 250.818264
-59.676763 59.314210 251.287700
-57.612883 59.432531 251.740998
-55.545756 59.547079 252.178140
-53.475502 59.657847 252.599113
-51.402243 59.764831 253.003902
-49.326099 59.868024 253.392493
-47.247191 59.967422 253.764874
-45.165640 60.063019 254.121032
-43.081566 60.154810 254.460955
-40.995088 60.242791 254.784632
-38.906328 60.326957 255.092054
-36.815406 60.407303 255.383209
-34.722441 60.483826 255.658090
-32.627553 60.556520 255.916687
-30.530862 60.625382 256.158993
-28.432488 60.690408 256.385000
-26.332550 60.751594 256.594701
-24.231168 60.808937 256.788091
-22.128460 60.862432 256.965164
-20.024547 60.912077 257.125915
-17.919548 60.957869 257.270340
-15.813581 60.999804 257.398436
-13.706765 61.037879 257.510198
-11.599221 61.072091 257.605624
-9.491066 61.102439 257.684714
-7.382419 61.128918 257.747464
-5.273400 61.151528 257.793875
-3.164127 61.170266 257.823946
-1.054718 61.185129 257.837677
1.054707 61.196115 257.835070
3.164031 61.203223 257.816125
5.273133 61.206452 257.780846
7.381897 61.205798 257.729234
9.490203 61.201262 257.661292
11.597933 61.192841 257.577026
13.704968 61.180535 257.476438
15.811191 61.164342 257.359534
17.916481 61.144262 257.226319
20.020722 61.120293 257.076799
22.123794 61.092436 256.910981
24.225580 61.060689 256.728872
26.325959 61.025053 256.530479
28.424815 60.985526 256.315812
30.522029 60.942110 256.084879
32.617481 60.894803 255.837689
34.711054 60.843607 255.574252
36.802629 60.788521 255.294579
38.892087 60.729546 254.998682
40.979310 60.666683 254.686571
43.064179 60.599933 254.358260
45.146575 60.529295 254.013762
47.226379 60.454772 253.653089
49.303472 60.376365 253.276257
51.377736 60.294074 252.883279
53.449052 60.207902 252.474172
55.517300 60.117849 252.048951
57.582362 60.023919 251.607633
59.644118 59.926112 251.150235
61.702448 59.824431 250.676775
63.757235 59.718878 250.187271
65.808357 59.609456 249.681743
67.855696 59.496166 249.160211
69.899132 59.379012 248.622694
71.938546 59.257997 248.069215
73.973817 59.133124 247.499794
76.004826 59.004395 246.914454
78.031453 58.871815 246.313219
80.053578 58.735386 245.696111
82.071080 58.595113 245.063156
84.083840 58.450999 244.414379
86.091737 58.303048 243.749805
88.094650 58.151265 243.069461
90.092460 57.995654 242.373375
92.085045 57.836220 241.661574
94.072284 57.672967 240.934087
96.054058 57.505900 240.190944
98.030244 57.335025 239.432174
100.000723 57.160346 238.657810
101.965372 56.981870 237.867882
103.924070 56.799601 237.062424
105.876697 56.613547 236.241468
107.823131 56.423712 235.405049
109.763249 56.230103 234.553202
111.696932 56.032727 233.685962
113.624056 55.831590 232.803367
115.544500 55.626700 231.905452
117.458143 55.418063 230.992258
119.364861 55.205686 230.063822
121.264534 54.989578 229.120185
123.157039 54.769746 228.161387
125.042254 54.546198 227.187471
126.920057 54.318941 226.198479
128.790325 54.087985 225.194454
-129.101914 50.985043 225.739277
-127.227925 51.222837 226.747164
-125.346296 51.457294 227.739880
-123.457154 51.688401 228.717381
-121.560623 51.916147 229.679622
-119.656828 52.140519 230.626559
-117.745895 52.361507 231.558150
-115.827949 52.579097 232.474353
-113.903114 52.793280 233.375127
-111.971517 53.004043 234.260434
-110.033281 53.211377 235.130233
-108.088532 53.415271 235.984487
-106.137394 53.615713 236.823159
-104.179994 53.812694 237.646214
-102.216454 54.006204 238.453615
-100.246901 54.196233 239.245329
-98.271458 54.382771 240.021322
-96.290250 54.565809 240.781561
-94.303402 54.745337 241.526016
-92.311038 54.921346 242.254655
-90.313283 55.093828 242.967449
-88.310260 55.262774 243.664367
-86.302093 55.428175 244.345383
-84.288908 55.590022 245.010468
-82.270827 55.748309 245.659596
-80.247974 55.903026 246.292741
-78.220474 56.054165 246.909878
-76.188449 56.201720 247.510983
-74.152024 56.345682 248.096033
-72.111321 56.486045 248.665004
-70.066465 56.622801 249.217874
-68.017577 56.755943 249.754624
-65.964782 56.885465 250.275231
-63.908202 57.011359 250.779677
-61.847961 57.133620 251.267943
-59.784180 57.252240 251.740010
-57.716983 57.367215 252.195862
-55.646492 57.478537 252.635480
-53.572829 57.586202 253.058850
-51.496117 57.690203 253.465955
-49.416479 57.790534 253.856782
-47.334036 57.887192 254.231316
-45.248910 57.980169 254.589544
-43.161224 58.069462 254.931454
-41.071098 58.155065 255.257034
-38.978656 58.236974 255.566272
-36.884018 58.315183 255.859158
-34.787306 58.389690 256.135682
-32.688641 58.460488 256.395835
-30.588145 58.527575 256.639608
-28.485940 58.590945 256.866994
-26.382146 58.650596 257.077984
-24.276885 58.706524 257.272573
-22.170277 58.758724 257.450755
-20.062443 58.807194 257.612524
-17.953506 58.851930 257.757875
-15.843584 58.892929 257.886804
-13.732800 58.930188 257.999308
-11.621273 58.963704 258.095385
-9.509125 58.993475 258.175031
-7.396476 59.019498 258.238245
-5.283447 59.041771 258.285026
-3.170158 59.060290 258.315374
-1.056729 59.075055 258.329288
1.056719 59.086062 258.326771
3.170065 59.093311 258.307823
5.283190 59.096799 258.272446
7.395972 59.096524 258.220643
9.508292 59.092486 258.152417
11.620030 59.084683 258.067772
13.731065 59.073114 257.966713
15.841277 59.057778 257.849244
17.950545 59.038673 257.715372
20.058750 59.015800 257.565102
22.165772 58.989157 257.398442
24.271489 58.958744 257.215399
26.375783 58.924560 257.015981
28.478532 58.886606 256.800196
30.579617 58.844882 256.568055
32.678917 58.799387 256.319567
34.776313 58.750121 256.054743
36.871683 58.697086 255.773593
38.964907 58.640281 255.476131
41.055866 58.579707 255.162367
43.144439 58.515366 254.832316
45.230505 58.447257 254.485991
47.313945 58.375382 254.123406
49.394637 58.299743 253.744576
51.472461 58.220341 253.349517
53.547297 58.137177 252.938245
55.619024 58.050252 252.510777
57.687521 57.959570 252.067130
59.752669 57.865131 251.607323
61.814345 57.766939 251.131375
63.872430 57.664994 250.639305
65.926802 57.559301 250.131133
67.977341 57.449861 249.606880
70.023925 57.336677 249.066568
72.066434 57.219753 248.510219
74.104747 57.099090 247.937856
76.138742 56.974694 247.349502
78.168298 56.846566 246.745182
80.193294 56.714711 246.124922
82.213609 56.579132 245.488746
84.229121 56.439834 244.836681
86.239709 56.296821 244.168754
88.245250 56.150096 243.484994
90.245624 55.999665 242.785430
